Gf_GL_post_date,Gf_Date,Gf_Amount,Gf_Gift_ID,Gf_Apls_1_01_Appeal_ID,Gf_Apls_1_01_Description,Gf_Apls_1_01_Ap_Appeal_category,Gf_Cmps_1_01_Campaign_ID,Gf_Cmps_1_01_Description,Gf_Pks_1_01_Package_ID,Gf_Pks_1_01_Description,Gf_Fnds_1_01_Fund_ID,Gf_Fnds_1_01_Description,Gf_CnBio_ID,Gf_CnBio_Age,Gf_CnAdrPrf_State,Gf_CnCnstncy_1_01_CodeShort,Gf_CnCnstncy_1_01_CodeLong,Gf_CnCnstncy_1_02_CodeShort,Gf_CnCnstncy_1_02_CodeLong
11/5/13,11/8/13,10,88799,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,CW15352,,FL,DON,Donor,,
11/14/13,11/18/13,5,88906,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
11/14/13,11/18/13,35,88907,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,106756,,TX,DON,Donor,,
2/21/14,2/25/14,25,92272,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,111836,,FL,DON,Donor,,
10/30/13,11/1/13,50,88557,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,111336,,VA,DON,Donor,,
10/30/13,11/1/13,50,88558,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,5500,,IN,DON,Donor,,
10/18/13,10/18/13,10,88560,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,97640,,OH,DON,Donor,,
4/16/13,4/16/13,10,88635,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,97640,,OH,DON,Donor,,
6/13/13,6/13/13,10,88636,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,97640,,OH,DON,Donor,,
9/20/13,9/20/13,10,88637,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,97640,,OH,DON,Donor,,
12/31/14,1/11/15,15,99700,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,113948,,NY,DON,Donor,,
12/31/14,1/11/15,40,99701,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,83546,,NY,DON,Donor,,
12/31/14,1/11/15,100,99702,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,97094,,OH,DON,Donor,,
10/9/13,10/10/13,5,87765,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
10/9/13,10/10/13,10,87766,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,104664,,DC,DON,Donor,,
10/9/13,10/10/13,20,87767,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,109173,,OK,DON,Donor,,
12/31/14,1/11/15,250,99461,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,21804,,NY,DON,Donor,OnlDon,Online Donor
5/22/14,5/23/14,5,94454,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
6/4/14,6/6/14,35,94615,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,69694,,MA,DON,Donor,,
12/31/14,1/11/15,25,99697,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,107845,,CO,DON,Donor,,
12/31/14,1/11/15,25,99698,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,113947,,,DON,Donor,,
12/31/14,1/11/15,10,99699,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,111659,,FL,DON,Donor,,
12/31/13,1/17/14,35,90549,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,83546,,NY,DON,Donor,,
12/31/13,1/28/14,10,91524,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,CW15352,,FL,DON,Donor,,
2/7/14,2/7/14,20,92048,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,102947,,NY,DON,Donor,,
12/26/14,12/29/14,15,99339,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,8955,,WI,DON,Donor,,
12/4/14,12/8/14,35,98306,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,69694,,MA,DON,Donor,,
12/11/14,12/15/14,35,98472,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,113692,,FL,DON,Donor,,
12/11/14,12/15/14,50,98473,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,106230,,,DON,Donor,,
12/31/13,1/17/14,1,90546,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,100000,,,DON,Donor,,
12/31/13,1/17/14,10,90547,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,104664,,DC,DON,Donor,,
12/31/13,1/17/14,20.14,90548,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,101126,,WA,DON,Donor,,
5/15/13,5/20/13,30,85016,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,110741,,OH,DON,Donor,,
5/15/13,5/20/13,50,85017,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,27136,,NM,DON,Donor,,
6/12/13,6/17/13,5,85558,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
6/12/13,6/17/13,10,85559,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,104664,,DC,DON,Donor,,
6/12/13,6/17/13,30,85560,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,110787,,NE,DON,Donor,,
6/12/13,6/17/13,50,85561,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,108638,,GA,DON,Donor,,
4/25/13,4/29/13,15,84528,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,104386,,MS,DON,Donor,,
4/25/13,4/29/13,25,84529,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,108636,,NM,DON,Donor,,
4/25/13,4/29/13,55,84530,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,102377,,UT,DON,Donor,,
4/25/13,4/29/13,100,84531,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,110556,,CT,DON,Donor,,
5/9/13,5/14/13,5,84895,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
5/15/13,5/20/13,25,85015,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,69694,,MA,DON,Donor,,
7/8/14,7/9/14,10,95248,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,104664,,DC,DON,Donor,,
8/11/14,8/15/14,5,95757,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,111455,,AL,DON,Donor,,
8/20/14,8/22/14,25,95848,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,27136,,NM,DON,Donor,,
8/20/14,8/22/14,25,95849,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,113075,,TN,DON,Donor,,
8/20/14,8/22/14,5,95850,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
8/20/14,8/22/14,20,95851,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,111507,,MN,DON,Donor,,
4/16/14,4/21/14,65,93705,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,102377,,UT,DON,Donor,,
4/16/14,4/21/14,100,93706,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,37315,,IL,DON,Donor,,
10/27/15,10/30/15,10,105018,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,CW21781,,FL,DON,Donor,,
10/27/15,10/30/15,20,105019,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,102947,,NY,DON,Donor,,
10/27/15,10/30/15,100,105020,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,70217,,GA,DON,Donor,,
4/24/14,4/25/14,10,93789,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,101698,,FL,DON,Donor,,
12/31/14,1/9/15,50,99924,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,8000,,IL,DON,Donor,,
2/25/15,2/27/15,5,101277,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
2/25/15,2/27/15,25,101278,4002,Individual Contributions,Contributions,15 ANN FUND,2015 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9423,Direct Mail Acquisition,114095,,CA,DON,Donor,,
4/7/14,4/8/14,20,93292,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,109173,,OK,DON,Donor,,
4/10/14,4/11/14,50,93510,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,6311,,GA,DON,Donor,,
4/16/14,4/21/14,5,93704,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,103214,,GA,DON,Donor,,
2/13/13,2/15/13,50,82647,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,15206,,NJ,DON,Donor,,
3/5/13,3/11/13,15,83266,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,104386,,MS,DON,Donor,,
4/1/13,4/2/13,50,83664,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,30723,,OH,DON,Donor,,
4/16/13,4/19/13,1,84124,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,100000,,,DON,Donor,,
4/16/13,4/19/13,10,84125,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A&R WM,White Mail (Acquisitions/Renewals),801-9437,Direct Mail Renewal,CW15352,,FL,DON,Donor,,
2/25/14,2/25/14,2,92381,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,101543,,FL,DON,Donor,,
2/25/14,2/27/14,2,92396,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9437,Direct Mail Renewal,100000,,,DON,Donor,,
2/25/14,2/27/14,15,92403,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9437,Direct Mail Renewal,111870,,PA,DON,Donor,,
2/25/14,2/27/14,25,92418,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9437,Direct Mail Renewal,104905,,MO,DON,Donor,,
2/25/14,2/27/14,1,92450,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9437,Direct Mail Renewal,107993,,NY,DON,Donor,,
2/25/14,2/27/14,5,92452,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9437,Direct Mail Renewal,111893,,NJ,DON,Donor,,
3/11/14,3/14/14,25,92725,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,103211,,CA,DON,Donor,,
3/4/14,3/6/14,15,92543,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,111933,,MI,DON,Donor,,
3/4/14,3/6/14,20,92555,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,111940,,CA,DON,Donor,,
3/11/14,3/14/14,10,92646,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,104667,,MA,DON,Donor,,
3/11/14,3/14/14,40,92664,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,94423,,MI,DON,Donor,,
3/11/14,3/14/14,20,92719,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,112008,,DC,DON,Donor,,
3/11/14,3/14/14,20,92721,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A114,A114,801-9423,Direct Mail Acquisition,112009,,TX,DON,Donor,,
7/8/14,7/9/14,50,95235,4002,Individual Contributions,Contributions,14 ANN FUND,2014 Annual Fund,A1140A,2011 January DM Acquisition - Group 40A,801-9423,Direct Mail Acquisition,56981,,FL,DON,Donor,,
2/13/13,2/15/13,10,82653,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A12N02B,2012 January DM Acquisition  - Group A12N02B,801-9423,Direct Mail Acquisition,109624,,VA,DON,Donor,,
12/31/13,1/14/14,50,89913,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A12R02B,2012 January DM Acquisition  - Group A12R02B,801-9423,Direct Mail Acquisition,106658,,MI,DON,Donor,,
2/13/13,2/14/13,3,82505,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,100060,,NY,DON,Donor,,
2/13/13,2/14/13,10,82528,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109603,,DC,DON,Donor,,
2/22/13,2/22/13,1,82849,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,CW24031,,IL,DON,Donor,,
2/22/13,2/22/13,1,82854,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,100000,,,DON,Donor,,
2/22/13,2/22/13,5,82860,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109671,,NJ,DON,Donor,,
2/22/13,2/22/13,5,82863,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,94450,,FL,DON,Donor,,
12/31/13,1/14/14,5,89926,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,33275,,IL,DON,Donor,,
12/31/13,1/14/14,50,89927,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,111501,,DC,DON,Donor,,
4/9/13,4/12/13,10,83753,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,54362,,NY,DON,Donor,,
4/9/13,4/12/13,10,83754,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,110191,,FL,DON,Donor,,
4/16/13,4/19/13,25,84117,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,110335,,CA,DON,Donor,,
4/16/13,4/19/13,10,84121,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,110338,,FL,DON,Donor,,
4/25/13,4/29/13,10,84517,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,110551,,NJ,DON,Donor,,
12/5/13,12/5/13,20,89195,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,111395,,MD,DON,Donor,,
3/14/13,3/18/13,10,83332,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109949,,IL,DON,Donor,,
3/14/13,3/18/13,10,83334,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,108847,,FL,DON,Donor,,
3/14/13,3/18/13,10,83338,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109954,,CA,DON,Donor,,
3/14/13,3/18/13,25,83348,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109961,,NC,DON,Donor,,
3/26/13,3/27/13,50,83555,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,110052,,MI,DON,Donor,,
3/26/13,3/27/13,50,83556,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,97068,,CA,DON,Donor,,
2/22/13,2/22/13,20,82968,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109739,,GA,DON,Donor,,
2/22/13,2/22/13,20,82971,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,98874,,MO,DON,Donor,,
2/22/13,2/22/13,30,82979,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,108745,,NJ,DON,Donor,,
2/22/13,2/22/13,10.95,83000,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109760,,NY,DON,Donor,,
3/5/13,3/8/13,30,83125,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109865,,TN,DON,Donor,,
3/14/13,3/18/13,10,83330,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109947,,IL,DON,Donor,,
2/22/13,2/22/13,15,82873,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,64461,,CT,DON,Donor,,
2/22/13,2/22/13,15,82875,4002,Individual Contributions,Contributions,13 ANN FUND,2013 Annual Fund,A13,A13,801-9423,Direct Mail Acquisition,109683,,TX,DON,Donor,,
