Gf_Date,Gf_Apls_1_01_Description,Gf_Gift_ID,Gf_CnAdrPrf_State,Gf_Amount,Gf_CnBio_ID,Gf_Pks_1_01_Package_ID
10/16/15,Individual Contributions,104598,IL,35,97034,R95A2
10/16/15,Individual Contributions,104599,CA,35,108716,R95A2
10/16/15,Individual Contributions,104601,OK,35,112174,R95A2
10/16/15,Individual Contributions,104603,GA,35,110641,R95A2
10/16/15,Individual Contributions,104604,NY,35,105581,R95A2
10/16/15,Individual Contributions,104588,OH,20,112715,R95A2
10/16/15,Individual Contributions,104591,TX,25,105290,R95A2
10/16/15,Individual Contributions,104592,MI,25,113364,R95A2
10/16/15,Individual Contributions,104593,IL,25,111113,R95A2
10/16/15,Individual Contributions,104594,MD,25,108666,R95A2
10/16/15,Individual Contributions,104596,FL,35,110815,R95A2
10/7/15,Individual Contributions,104508,OK,35,93097,R95A2
10/7/15,Individual Contributions,104516,LA,50,113563,R95A2
10/19/15,Individual Contributions,104563,CA,25,77555,R95A2
10/19/15,Individual Contributions,104564,CA,25,108734,R95A2
10/19/15,Individual Contributions,104565,MO,25,113265,R95A2
10/19/15,Individual Contributions,104569,NY,45,44470,R95A2
10/7/15,Individual Contributions,104500,TN,35,113780,R95A2
10/7/15,Individual Contributions,104501,CA,35,114192,R95A2
10/7/15,Individual Contributions,104503,IL,35,102291,R95A2
10/7/15,Individual Contributions,104505,TX,35,104740,R95A2
10/7/15,Individual Contributions,104506,VA,35,104587,R95A2
10/7/15,Individual Contributions,104507,AZ,35,103657,R95A2
10/7/15,Individual Contributions,104492,NY,25,2500,R95A2
10/7/15,Individual Contributions,104494,NY,25,77689,R95A2
10/7/15,Individual Contributions,104496,IL,35,84064,R95A2
10/7/15,Individual Contributions,104497,AL,35,111543,R95A2
10/7/15,Individual Contributions,104498,MD,35,110971,R95A2
10/7/15,Individual Contributions,104499,OH,35,31240,R95A2
10/7/15,Individual Contributions,104482,MD,25,111422,R95A2
10/7/15,Individual Contributions,104483,NJ,25,11901,R95A2
10/7/15,Individual Contributions,104484,MA,25,102519,R95A2
10/7/15,Individual Contributions,104485,NJ,25,114118,R95A2
10/7/15,Individual Contributions,104486,FL,25,CW17149,R95A2
10/7/15,Individual Contributions,104490,FL,25,105895,R95A2
10/7/15,Individual Contributions,104462,NC,10,99697,R95A2
10/7/15,Individual Contributions,104471,NY,20,109970,R95A2
10/7/15,Individual Contributions,104477,GA,20,97429,R95A2
10/7/15,Individual Contributions,104478,VA,25,112966,R95A2
10/7/15,Individual Contributions,104479,WI,25,113223,R95A2
10/7/15,Individual Contributions,104480,TN,25,97908,R95A2
10/5/15,Individual Contributions,104436,IL,35,101484,R95A2
10/5/15,Individual Contributions,104439,CT,35,113718,R95A2
10/5/15,Individual Contributions,104443,PA,35,66312,R95A2
10/5/15,Individual Contributions,104450,OH,25,101999,R95A2
10/5/15,Individual Contributions,104452,NJ,45,91817,R95A2
10/5/15,Individual Contributions,104453,OH,45.09,100738,R95A2
9/28/15,Individual Contributions,104378,NY,35,112179,R95A2
9/28/15,Individual Contributions,104379,GA,35,98763,R95A2
9/28/15,Individual Contributions,104380,IL,35,80150,R95A2
9/28/15,Individual Contributions,104382,NJ,35,113672,R95A2
9/28/15,Individual Contributions,104383,KY,35,114181,R95A2
10/5/15,Individual Contributions,104435,MN,30,111947,R95A2
9/28/15,Individual Contributions,104366,NC,20,42929,R95A2
9/28/15,Individual Contributions,104372,NC,25,101967,R95A2
9/28/15,Individual Contributions,104373,CT,25,103962,R95A2
9/28/15,Individual Contributions,104374,IL,35,108031,R95A2
9/28/15,Individual Contributions,104375,CA,35,105739,R95A2
9/28/15,Individual Contributions,104377,NY,35,CW14604,R95A2
9/24/15,Individual Contributions,104280,NY,35,113677,R95A2
9/24/15,Individual Contributions,104281,DE,35,77176,R95A2
9/24/15,Individual Contributions,104282,CT,35,14304,R95A2
9/24/15,Individual Contributions,104283,NY,35,54096,R95A2
9/24/15,Individual Contributions,104287,NY,50,78765,R95A2
9/28/15,Individual Contributions,104365,NJ,20,110290,R95A2
9/24/15,Individual Contributions,104268,NY,10,100853,R95A2
9/24/15,Individual Contributions,104269,PA,10,79130,R95A2
9/24/15,Individual Contributions,104274,NY,25,73749,R95A2
9/24/15,Individual Contributions,104275,NY,25,89677,R95A2
9/24/15,Individual Contributions,104278,DE,35,24838,R95A2
9/24/15,Individual Contributions,104279,NY,35,19587,R95A2
10/30/15,Individual Contributions,104991,NY,20,113416,R95A2
10/30/15,Individual Contributions,104997,FL,50,CW17151,R95A2
10/30/15,Individual Contributions,105000,FL,40,104284,R95A2
10/30/15,Individual Contributions,105035,RI,30,103313,R95A2
9/24/15,Individual Contributions,104247,CT,30,11572,R95A2
9/24/15,Individual Contributions,104248,NY,35,56751,R95A2
10/5/15,Individual Contributions,104401,VA,25,103388,R95A2
10/5/15,Individual Contributions,104402,OH,25,94426,R95A2
10/5/15,Individual Contributions,104404,MD,35,104613,R95A2
10/5/15,Individual Contributions,104408,CA,35,111878,R95A2
10/5/15,Individual Contributions,104410,NJ,50,15087,R95A2
10/5/15,Individual Contributions,104418,NC,45,108155,R95A2
9/28/15,Individual Contributions,104388,FL,50,107873,R95A3
9/28/15,Individual Contributions,104390,NY,50,52481,R95A3
9/28/15,Individual Contributions,104396,NY,80,103389,R95A3
10/5/15,Individual Contributions,104409,MN,50,108968,R95A3
10/5/15,Individual Contributions,104413,CA,50,98053,R95A3
10/5/15,Individual Contributions,104414,NJ,50,63852,R95A3
12/3/15,Individual Contributions,105847,AZ,50,CW22187,R95A3
11/4/15,Individual Contributions,105181,FL,50,113929,R95A3
11/23/15,Individual Contributions,105604,DC,50,99138,R95A3
11/23/15,Individual Contributions,105605,IL,50,112272,R95A3
11/23/15,Individual Contributions,105611,FL,75,100775,R95A3
11/30/15,Individual Contributions,105784,IL,50,33273,R95A3
12/3/15,Individual Contributions,105846,NY,50,106324,R95A3
10/16/15,Individual Contributions,104609,PA,50,103889,R95A3
10/16/15,Individual Contributions,104612,NJ,50,102550,R95A3
10/16/15,Individual Contributions,104616,NJ,65,103583,R95A3
10/16/15,Individual Contributions,104618,MD,100,112347,R95A3
10/16/15,Individual Contributions,104619,MA,100,32862,R95A3
10/23/15,Individual Contributions,104710,MD,50,103080,R95A3
10/7/15,Individual Contributions,104522,CA,75,111782,R95A3
10/19/15,Individual Contributions,104568,PA,35,8858,R95A3
10/19/15,Individual Contributions,104570,GA,50,105917,R95A3
10/16/15,Individual Contributions,104585,MD,20,103751,R95A3
10/16/15,Individual Contributions,104607,FL,50,CW17015,R95A3
10/16/15,Individual Contributions,104608,FL,50,89309,R95A3
10/7/15,Individual Contributions,104481,IL,25,73905,R95A3
10/7/15,Individual Contributions,104511,IL,50,104970,R95A3
10/7/15,Individual Contributions,104512,NY,50,79287,R95A3
10/7/15,Individual Contributions,104513,NY,50,12485,R95A3
10/7/15,Individual Contributions,104514,WI,50,7972,R95A3
10/7/15,Individual Contributions,104515,MS,50,111674,R95A3
9/24/15,Individual Contributions,104289,NY,100,102281,R95A3
9/24/15,Individual Contributions,104294,RI,40,105775,R95A3
9/28/15,Individual Contributions,104385,MA,50,111694,R95A3
10/5/15,Individual Contributions,104444,GA,50,28598,R95A3
10/5/15,Individual Contributions,104445,CA,50,108577,R95A3
10/5/15,Individual Contributions,104447,FL,50,80568,R95A3
10/30/15,Individual Contributions,104996,MD,50,101302,R95A3
10/30/15,Individual Contributions,105036,FL,50,100382,R95A3
10/30/15,Individual Contributions,105037,TN,50,107187,R95A3
9/24/15,Individual Contributions,104277,PA,25,109252,R95A3
9/24/15,Individual Contributions,104285,NY,50,54010,R95A3
9/24/15,Individual Contributions,104286,NJ,50,107521,R95A3
9/28/15,Individual Contributions,104392,CA,100,108703,R95A4
9/28/15,Individual Contributions,104393,NC,100,102547,R95A4
9/28/15,Individual Contributions,104395,NY,48,108712,R95A4
9/28/15,Individual Contributions,104397,WI,200,107042,R95A4
10/5/15,Individual Contributions,104419,MD,100,49150,R95A4
10/30/15,Individual Contributions,105001,PA,100,5865,R95A4
10/19/15,Individual Contributions,104572,RI,100,106394,R95A4
10/16/15,Individual Contributions,104620,TX,100,94777,R95A4
11/13/15,Individual Contributions,105366,NY,150,CW16504,R95A4
11/23/15,Individual Contributions,105607,TN,100,97604,R95A4
11/30/15,Individual Contributions,105786,MI,100,106661,R95A4
12/3/15,Individual Contributions,105849,WI,100,84010,R95A4
10/7/15,Individual Contributions,104517,CA,100,97869,R95A4
10/7/15,Individual Contributions,104518,VA,100,102818,R95A4
10/7/15,Individual Contributions,104519,AL,100,96627,R95A4
10/7/15,Individual Contributions,104520,NY,100,74268,R95A4
10/7/15,Individual Contributions,104523,CA,150,8451,R95A4
10/7/15,Individual Contributions,104524,MA,245,12422,R95A4
9/24/15,Individual Contributions,104245,NY,100,69692,R95A4
9/24/15,Individual Contributions,104288,MD,100,113576,R95A4
9/24/15,Individual Contributions,104295,MD,200,105872,R95A4
10/5/15,Individual Contributions,104454,TX,100,112058,R95A4
10/5/15,Individual Contributions,104455,CA,150,101256,R95A4
10/7/15,Individual Contributions,104489,IN,25,103542,R95A4
9/24/15,Individual Contributions,104238,NY,100,11681,R95A4
9/24/15,Individual Contributions,104239,NJ,100,96776,R95A4
9/24/15,Individual Contributions,104240,MD,100,96734,R95A4
9/24/15,Individual Contributions,104241,MD,100,113916,R95A4
9/24/15,Individual Contributions,104242,AL,100,109108,R95A4
9/24/15,Individual Contributions,104244,NC,100,47994,R95A4
10/30/15,Individual Contributions,105002,ID,140,35960,R95A4
10/30/15,Individual Contributions,105038,FL,200,105926,R95A4
9/18/15,Individual Contributions,104226,NJ,100,64071,R95A4
9/18/15,Individual Contributions,104227,CT,200,14593,R95A4
9/24/15,Individual Contributions,104236,TX,100,112117,R95A4
9/24/15,Individual Contributions,104237,KY,100,109899,R95A4
10/5/15,Individual Contributions,104417,IL,23,96908,R95B1
10/5/15,Individual Contributions,104429,MD,15,112238,R95B1
10/30/15,Individual Contributions,104990,NJ,10,16389,R95B1
9/28/15,Individual Contributions,104367,VA,20,100729,R95B1
9/28/15,Individual Contributions,104371,NC,25,91633,R95B1
10/7/15,Individual Contributions,104466,TX,10,112205,R95B1
10/7/15,Individual Contributions,104470,DC,20,110780,R95B1
10/7/15,Individual Contributions,104476,GA,20,108368,R95B1
10/7/15,Individual Contributions,104488,NC,25,109275,R95B1
10/19/15,Individual Contributions,104562,NJ,18,103806,R95B1
10/23/15,Individual Contributions,104700,NY,10,109952,R95B1
10/5/15,Individual Contributions,104407,DE,35,103640,R95B2
10/5/15,Individual Contributions,104430,IN,15,105954,R95B2
10/30/15,Individual Contributions,104995,IL,35,108718,R95B2
11/13/15,Individual Contributions,105365,NY,20,109156,R95B2
11/23/15,Individual Contributions,105603,OH,35,112738,R95B2
10/16/15,Individual Contributions,104602,FL,35,67914,R95B2
10/23/15,Individual Contributions,104704,GA,20,104028,R95B2
11/4/15,Individual Contributions,105178,OH,45,104178,R95B2
10/7/15,Individual Contributions,104510,NY,35,84115,R95B2
10/7/15,Individual Contributions,104521,CA,45,112900,R95B2
10/19/15,Individual Contributions,104567,DC,35,98608,R95B2
10/16/15,Individual Contributions,104589,TX,20,107927,R95B2
10/16/15,Individual Contributions,104590,NY,20,101344,R95B2
10/16/15,Individual Contributions,104600,NY,35,107261,R95B2
10/5/15,Individual Contributions,104437,GA,35,105996,R95B2
10/5/15,Individual Contributions,104440,MD,35,105930,R95B2
10/7/15,Individual Contributions,104487,PA,25,106424,R95B2
10/7/15,Individual Contributions,104491,CA,25,112739,R95B2
10/7/15,Individual Contributions,104502,NY,35,106260,R95B2
10/7/15,Individual Contributions,104504,NY,35,106477,R95B2
9/24/15,Individual Contributions,104293,NY,45,112757,R95B2
9/28/15,Individual Contributions,104376,IL,35,112133,R95B2
9/28/15,Individual Contributions,104381,NC,35,112075,R95B2
10/5/15,Individual Contributions,104434,OH,30,3797,R95B2
10/16/15,Individual Contributions,104615,IL,50,33242,R95B3
11/4/15,Individual Contributions,105180,IL,50,CW16792,R95B3
11/30/15,Individual Contributions,105783,IL,25,79167,R95B3
11/30/15,Individual Contributions,105785,GA,75,111108,R95B3
9/28/15,Individual Contributions,104384,TX,50,103344,R95B3
10/5/15,Individual Contributions,104446,IL,50,59745,R95B3
10/5/15,Individual Contributions,104448,MO,50,98297,R95B3
10/16/15,Individual Contributions,104610,IL,50,99730,R95B3
10/16/15,Individual Contributions,104614,OH,50,111621,R95B3
9/28/15,Individual Contributions,104387,TX,50,103344,R95B3
9/28/15,Individual Contributions,104394,NC,100,61180,R95B3
10/5/15,Individual Contributions,104411,MD,50,51553,R95B3
10/5/15,Individual Contributions,104412,IL,50,56245,R95B3
9/24/15,Individual Contributions,104243,NY,100,9268,R95B4
9/24/15,Individual Contributions,104246,MD,100,98265,R95B4
9/24/15,Individual Contributions,104249,CA,50,105720,R95B4
9/24/15,Individual Contributions,104250,MA,150,107212,R95B4
9/24/15,Individual Contributions,104251,MD,200,5896,R95B4
10/19/15,Individual Contributions,104571,CA,100,111155,R95B4
11/23/15,Individual Contributions,105606,CT,100,83040,R95B4
11/23/15,Individual Contributions,105608,VA,100,112309,R95B4
10/23/15,Individual Contributions,104713,NY,1000,107213,R95B6
9/28/15,Individual Contributions,104369,MA,20,110140,R95C1
10/7/15,Individual Contributions,104467,VA,15,99396,R95C1
10/16/15,Individual Contributions,104587,CA,20,100670,R95C1
10/23/15,Individual Contributions,104701,MA,10,111069,R95C1
9/24/15,Individual Contributions,104271,NJ,20,111117,R95C1
10/5/15,Individual Contributions,104403,IL,35,105806,R95C2
10/30/15,Individual Contributions,104994,OH,35,100870,R95C2
10/30/15,Individual Contributions,104999,MD,25,96870,R95C2
9/24/15,Individual Contributions,104284,NJ,35,109705,R95C2
10/5/15,Individual Contributions,104441,TX,35,108717,R95C2
10/5/15,Individual Contributions,104442,NY,35,83921,R95C2
10/5/15,Individual Contributions,104451,NV,40,108980,R95C2
10/7/15,Individual Contributions,104495,MI,35,100039,R95C2
10/16/15,Individual Contributions,104613,CA,50,101342,R95C2
10/23/15,Individual Contributions,104712,OR,45,103721,R95C2
12/3/15,Individual Contributions,105844,NC,25,103642,R95C2
12/3/15,Individual Contributions,105848,IL,35,110323,R95C2
9/28/15,Individual Contributions,104386,NJ,50,103539,R95C3
11/4/15,Individual Contributions,105179,TN,50,98859,R95C3
9/24/15,Individual Contributions,104235,IL,100,108835,R95C4
10/19/15,Individual Contributions,104566,TX,25,35702,R95C4
3/11/13,Individual Contributions,83252,IL,57,92884,RA2
5/14/13,Individual Contributions,84879,FL,35,102583,RA2
5/14/13,Individual Contributions,84880,CA,35,100837,RA2
6/21/13,Individual Contributions,85791,OH,1,CW21038,RA2
2/15/13,Individual Contributions,82638,IL,25,107556,RA201
2/15/13,Individual Contributions,82640,OH,15,101261,RA201
3/11/13,Individual Contributions,83249,IL,5,84060,RA201
3/11/13,Individual Contributions,83250,NY,10,107347,RA201
5/14/13,Individual Contributions,84881,PA,10,99123,RA201
8/20/13,Individual Contributions,86926,AL,5,99516,RA201
1/17/14,Individual Contributions,90553,LA,20,103335,RA202
2/15/13,Individual Contributions,82639,NY,25,20986,RA203
2/15/13,Individual Contributions,82641,MD,50,101690,RA203
3/11/13,Individual Contributions,83251,CA,35,108210,RA203
5/14/13,Individual Contributions,84877,NJ,25,105565,RA203
5/14/13,Individual Contributions,84878,PA,25,106904,RA203
5/14/13,Individual Contributions,84882,NC,50,102547,RA203
6/21/13,Individual Contributions,85792,NY,50,996,RA203
12/20/13,Individual Contributions,89395,IL,40,79260,RA203
9/26/13,Individual Contributions,87634,CA,20,95652,RA204
3/19/13,Individual Contributions,83429,VA,10,26142,RA214
3/27/13,Individual Contributions,83452,FL,10,104660,RA214
12/6/13,Individual Contributions,89227,FL,25,98738,RA214
12/6/13,Individual Contributions,89228,NY,35,50401,RA217
3/11/13,Individual Contributions,83253,FL,100,CW20096,RA218
1/17/14,Individual Contributions,90559,,5,100000,RA3
4/4/14,Individual Contributions,93097,GA,25,31272,RA3
2/7/14,Individual Contributions,92022,NY,5,83942,RA3
4/21/14,Individual Contributions,93709,CA,25,97913,RA3
6/23/14,Individual Contributions,95040,AZ,50,99505,RA3
2/25/14,Individual Contributions,92307,DC,40,107698,RA3
1/14/14,Individual Contributions,90375,NJ,6,103718,RA3
1/14/14,Individual Contributions,90094,VA,5,110060,RA3
1/14/14,Individual Contributions,90189,NJ,5,16389,RA3
1/14/14,Individual Contributions,90209,MI,20,62414,RA3
1/14/14,Individual Contributions,90274,CA,100,106685,RA3
1/14/14,Individual Contributions,90292,FL,10,109479,RA3
1/14/14,Individual Contributions,90374,NY,3,107522,RA3
12/23/13,Individual Contributions,89548,NY,10,110061,RA3
1/2/14,Individual Contributions,89694,IL,35,103964,RA3
1/2/14,Individual Contributions,89760,DC,25,106104,RA3
1/2/14,Individual Contributions,89866,MD,50,82340,RA3
1/14/14,Individual Contributions,89956,MD,50,106581,RA3
1/14/14,Individual Contributions,90093,,5,100000,RA3
1/17/14,Individual Contributions,90562,CA,20,101640,RA301
1/24/14,Individual Contributions,90642,NY,5,44218,RA301
1/24/14,Individual Contributions,90644,SC,10,102333,RA301
2/7/14,Individual Contributions,92025,PA,10,109959,RA301
2/7/14,Individual Contributions,92026,SC,10,109236,RA301
2/7/14,Individual Contributions,92031,FL,15,72667,RA301
1/14/14,Individual Contributions,90304,LA,25,94738,RA301
1/14/14,Individual Contributions,90310,CA,25,48952,RA301
1/14/14,Individual Contributions,90321,TX,25,106995,RA301
1/17/14,Individual Contributions,90399,CA,10,110606,RA301
1/17/14,Individual Contributions,90406,NY,20,96088,RA301
1/14/14,Individual Contributions,90245,NJ,25,CW18653,RA301
1/14/14,Individual Contributions,90246,NY,25,65580,RA301
1/14/14,Individual Contributions,90284,IL,5,110283,RA301
1/14/14,Individual Contributions,90286,FL,5,105749,RA301
1/14/14,Individual Contributions,90291,TX,10,104122,RA301
1/14/14,Individual Contributions,90293,CT,15,64461,RA301
1/14/14,Individual Contributions,90191,DE,5,109310,RA301
1/14/14,Individual Contributions,90201,NY,10,107347,RA301
1/14/14,Individual Contributions,90203,MN,15,110136,RA301
1/14/14,Individual Contributions,90204,CA,15,100599,RA301
1/14/14,Individual Contributions,90231,MI,25,107335,RA301
1/14/14,Individual Contributions,90242,IL,25,109177,RA301
1/14/14,Individual Contributions,90095,PA,5,62189,RA301
1/14/14,Individual Contributions,90098,PA,10,8155,RA301
1/14/14,Individual Contributions,90099,NY,10,CW18415,RA301
1/14/14,Individual Contributions,90105,MD,10,109265,RA301
1/14/14,Individual Contributions,90114,NY,20,109403,RA301
1/14/14,Individual Contributions,90126,PA,25,110627,RA301
1/14/14,Individual Contributions,90043,GA,5,109043,RA301
1/14/14,Individual Contributions,90044,IL,10,67731,RA301
1/14/14,Individual Contributions,90045,NY,10,54362,RA301
1/14/14,Individual Contributions,90047,IL,20,109837,RA301
1/14/14,Individual Contributions,90050,CA,20,109285,RA301
1/14/14,Individual Contributions,90071,MA,35,108018,RA301
1/2/14,Individual Contributions,89816,IL,10,57564,RA301
1/2/14,Individual Contributions,89822,VA,10,105832,RA301
1/2/14,Individual Contributions,89827,SC,20,108769,RA301
1/2/14,Individual Contributions,89830,OH,25,106382,RA301
1/2/14,Individual Contributions,89892,NY,25,101123,RA301
1/2/14,Individual Contributions,89894,NY,25,108735,RA301
1/2/14,Individual Contributions,89742,IL,20,99673,RA301
1/2/14,Individual Contributions,89748,DC,25,110372,RA301
1/2/14,Individual Contributions,89749,MO,25,109172,RA301
1/2/14,Individual Contributions,89762,FL,25,97859,RA301
1/2/14,Individual Contributions,89765,GA,25,110543,RA301
1/2/14,Individual Contributions,89806,NY,100,54796,RA301
12/23/13,Individual Contributions,89544,NJ,5,108873,RA301
12/23/13,Individual Contributions,89568,VA,25,109687,RA301
1/2/14,Individual Contributions,89734,MS,10,109681,RA301
3/24/14,Individual Contributions,92796,AZ,20,102488,RA301
2/7/14,Individual Contributions,92032,CO,20,67817,RA301
1/17/14,Individual Contributions,90426,IL,12,78487,RA302
1/17/14,Individual Contributions,90560,DC,10,106285,RA302
1/24/14,Individual Contributions,90643,CA,5,108856,RA302
1/24/14,Individual Contributions,90645,NJ,10,106772,RA302
1/24/14,Individual Contributions,90646,NY,10,CW17393,RA302
1/24/14,Individual Contributions,90647,FL,25,76029,RA302
1/14/14,Individual Contributions,90311,IL,25,60963,RA302
1/14/14,Individual Contributions,90330,CT,30,2117,RA302
1/14/14,Individual Contributions,90373,FL,2,101207,RA302
1/17/14,Individual Contributions,90401,PA,10,104152,RA302
1/17/14,Individual Contributions,90404,IL,15,53699,RA302
1/14/14,Individual Contributions,90285,PA,5,8314,RA302
1/14/14,Individual Contributions,90287,DC,5,7903,RA302
1/14/14,Individual Contributions,90288,MI,10,108305,RA302
1/14/14,Individual Contributions,90290,MD,10,101076,RA302
1/14/14,Individual Contributions,90294,MD,15,106606,RA302
1/14/14,Individual Contributions,90295,IL,15,103913,RA302
1/14/14,Individual Contributions,90200,CA,10,106735,RA302
1/14/14,Individual Contributions,90202,NY,10,72856,RA302
1/14/14,Individual Contributions,90210,NJ,20,102234,RA302
1/14/14,Individual Contributions,90222,IL,25,72902,RA302
1/14/14,Individual Contributions,90223,IL,25,65245,RA302
1/14/14,Individual Contributions,90283,MA,5,104314,RA302
1/14/14,Individual Contributions,90190,NY,5,51823,RA302
1/14/14,Individual Contributions,90193,NY,10,107993,RA302
1/14/14,Individual Contributions,90195,TX,10,35306,RA302
1/14/14,Individual Contributions,90196,VA,10,101868,RA302
1/14/14,Individual Contributions,90197,PA,10,105505,RA302
1/14/14,Individual Contributions,90198,IL,10,53368,RA302
1/14/14,Individual Contributions,90109,OR,20,107191,RA302
1/14/14,Individual Contributions,90113,MI,20,74769,RA302
1/14/14,Individual Contributions,90119,MN,25,98364,RA302
1/14/14,Individual Contributions,90132,CA,25,108198,RA302
1/14/14,Individual Contributions,90182,DC,13,101143,RA302
1/14/14,Individual Contributions,90188,AL,5,98248,RA302
1/14/14,Individual Contributions,90054,CA,20,101953,RA302
1/14/14,Individual Contributions,90055,MI,20,86325,RA302
1/14/14,Individual Contributions,90096,NY,10,106377,RA302
1/14/14,Individual Contributions,90100,AR,10,98539,RA302
1/14/14,Individual Contributions,90102,NY,10,70360,RA302
1/14/14,Individual Contributions,90107,IL,15,7924,RA302
1/2/14,Individual Contributions,89829,PA,20,73288,RA302
1/2/14,Individual Contributions,89833,MI,25,106249,RA302
1/2/14,Individual Contributions,89886,MI,8,106368,RA302
1/14/14,Individual Contributions,90042,IL,5,99040,RA302
1/14/14,Individual Contributions,90046,NV,10,37923,RA302
1/14/14,Individual Contributions,90048,OH,20,108796,RA302
1/2/14,Individual Contributions,89819,NY,10,105233,RA302
1/2/14,Individual Contributions,89820,NY,10,96214,RA302
1/2/14,Individual Contributions,89821,NY,10,65687,RA302
1/2/14,Individual Contributions,89823,MA,10,106062,RA302
1/2/14,Individual Contributions,89824,OH,10,100219,RA302
1/2/14,Individual Contributions,89825,NY,15,61986,RA302
1/2/14,Individual Contributions,89738,FL,15,108185,RA302
1/2/14,Individual Contributions,89739,MA,15,5611,RA302
1/2/14,Individual Contributions,89741,GA,20,7050,RA302
1/2/14,Individual Contributions,89743,NY,20,108898,RA302
1/2/14,Individual Contributions,89759,LA,25,109864,RA302
1/2/14,Individual Contributions,89815,NY,5,98179,RA302
1/2/14,Individual Contributions,89731,OH,10,107225,RA302
1/2/14,Individual Contributions,89732,TX,10,49220,RA302
1/2/14,Individual Contributions,89733,NJ,10,106450,RA302
1/2/14,Individual Contributions,89735,NY,15,51751,RA302
1/2/14,Individual Contributions,89736,MA,15,109224,RA302
1/2/14,Individual Contributions,89737,IN,15,105347,RA302
1/2/14,Individual Contributions,89690,CA,25,105994,RA302
1/2/14,Individual Contributions,89722,GA,5,107640,RA302
1/2/14,Individual Contributions,89723,NY,5,110061,RA302
1/2/14,Individual Contributions,89724,NJ,10,15992,RA302
1/2/14,Individual Contributions,89726,NY,10,52418,RA302
1/2/14,Individual Contributions,89728,NY,10,97027,RA302
12/23/13,Individual Contributions,89560,MD,25,103751,RA302
12/23/13,Individual Contributions,89570,VA,25,104877,RA302
12/23/13,Individual Contributions,89603,NY,15,85599,RA302
1/2/14,Individual Contributions,89685,DC,10,97878,RA302
1/2/14,Individual Contributions,89686,NY,10,CW18400,RA302
1/2/14,Individual Contributions,89689,IL,20,57543,RA302
9/11/14,Individual Contributions,96135,LA,20,104377,RA302
5/23/14,Individual Contributions,94452,AZ,25,102417,RA302
12/20/13,Individual Contributions,89385,OH,10,100192,RA302
12/23/13,Individual Contributions,89545,OH,5,106941,RA302
12/23/13,Individual Contributions,89549,NY,20,63088,RA302
12/23/13,Individual Contributions,89558,DC,25,107888,RA302
1/24/14,Individual Contributions,90648,IL,25,57063,RA302
1/24/14,Individual Contributions,90668,IL,20,107360,RA302
4/4/14,Individual Contributions,93096,PA,5,106943,RA302
2/24/14,Individual Contributions,92086,IL,5,105138,RA302
2/24/14,Individual Contributions,92088,IN,50,102624,RA302
1/17/14,Individual Contributions,90405,IL,20,107917,RA303
1/17/14,Individual Contributions,90408,MO,25,95796,RA303
1/17/14,Individual Contributions,90409,NV,25,109481,RA303
1/17/14,Individual Contributions,90413,IL,35,103413,RA303
1/14/14,Individual Contributions,90376,SC,65,109436,RA303
1/17/14,Individual Contributions,90388,CA,25,4835,RA303
1/17/14,Individual Contributions,90389,MN,25,109438,RA303
1/17/14,Individual Contributions,90390,PA,25,109441,RA303
1/17/14,Individual Contributions,90391,TX,40,108842,RA303
1/17/14,Individual Contributions,90392,NY,50,17815,RA303
1/14/14,Individual Contributions,90351,CA,50,97068,RA303
1/14/14,Individual Contributions,90353,MD,50,101302,RA303
1/14/14,Individual Contributions,90354,CA,50,109215,RA303
1/14/14,Individual Contributions,90359,NH,60,9540,RA303
1/14/14,Individual Contributions,90360,NY,60,CW18314,RA303
1/14/14,Individual Contributions,90364,NY,100,103311,RA303
1/14/14,Individual Contributions,90327,VA,30,109694,RA303
1/14/14,Individual Contributions,90328,DC,30,100908,RA303
1/14/14,Individual Contributions,90333,MD,35,109314,RA303
1/14/14,Individual Contributions,90334,VA,35,105900,RA303
1/14/14,Individual Contributions,90337,CA,35,108963,RA303
1/14/14,Individual Contributions,90343,TX,40,109417,RA303
1/14/14,Individual Contributions,90302,MI,25,89321,RA303
1/14/14,Individual Contributions,90312,MO,25,109367,RA303
1/14/14,Individual Contributions,90315,OH,25,106360,RA303
1/14/14,Individual Contributions,90316,OH,25,99729,RA303
1/14/14,Individual Contributions,90324,IL,25,63960,RA303
1/14/14,Individual Contributions,90326,NJ,30,95547,RA303
1/14/14,Individual Contributions,90256,MA,40,110770,RA303
1/14/14,Individual Contributions,90257,CA,40,98380,RA303
1/14/14,Individual Contributions,90260,NJ,50,101902,RA303
1/14/14,Individual Contributions,90264,MI,50,109287,RA303
1/14/14,Individual Contributions,90297,MD,20,99611,RA303
1/14/14,Individual Contributions,90300,OK,25,110228,RA303
1/14/14,Individual Contributions,90228,CA,25,98376,RA303
1/14/14,Individual Contributions,90230,OH,25,109364,RA303
1/14/14,Individual Contributions,90235,PA,25,CW20709,RA303
1/14/14,Individual Contributions,90244,CA,25,38022,RA303
1/14/14,Individual Contributions,90249,CA,30,109871,RA303
1/14/14,Individual Contributions,90254,MI,35,84368,RA303
1/14/14,Individual Contributions,90172,TX,50,110014,RA303
1/14/14,Individual Contributions,90207,AL,20,109199,RA303
1/14/14,Individual Contributions,90213,PA,25,109252,RA303
1/14/14,Individual Contributions,90214,DC,25,104863,RA303
1/14/14,Individual Contributions,90218,NY,25,108457,RA303
