DonorID,StateCode,CountyCode,TractCode,MSA,CensusYear
105274,22,095,0705.00,35380,2015
103150,22,093,0405.00,35380,2015
5899,22,071,0049.00,35380,2015
97326,22,071,0006.13,35380,2015
17795,22,071,0096.00,35380,2015
107443,22,071,0102.00,35380,2015
98084,22,071,0109.00,35380,2015
92520,22,071,0101.00,35380,2015
77761,22,071,0106.00,35380,2015
108463,22,071,0091.00,35380,2015
103236,22,071,0111.00,35380,2015
108437,22,071,0144.00,35380,2015
35255,22,071,0111.00,35380,2015
35256,22,071,0099.00,35380,2015
98834,22,071,0101.00,35380,2015
97791,22,071,0101.00,35380,2015
9394,22,071,0035.00,35380,2015
99585,22,071,0028.00,35380,2015
97366,22,071,0026.00,35380,2015
35270,22,071,0007.01,35380,2015
103125,22,071,0136.00,35380,2015
CW14536,22,071,0020.00,35380,2015
99340,22,071,0009.04,35380,2015
111574,22,071,0012.00,35380,2015
96097,22,071,0009.04,35380,2015
112135,22,071,0018.00,35380,2015
103414,22,071,0014.02,35380,2015
94069,22,071,0125.00,35380,2015
103335,22,071,0127.00,35380,2015
106953,22,071,0130.00,35380,2015
1812,22,071,0129.00,35380,2015
97409,22,071,0127.00,35380,2015
108158,22,071,0075.02,35380,2015
97943,22,071,0075.01,35380,2015
101497,22,071,0075.01,35380,2015
107511,22,071,0075.01,35380,2015
97595,22,071,0125.00,35380,2015
10185,22,071,0121.01,35380,2015
5463,22,071,0121.02,35380,2015
105273,22,071,0072.00,35380,2015
94738,22,071,0075.01,35380,2015
98495,22,071,0075.01,35380,2015
107604,22,071,0040.00,35380,2015
112719,22,071,0037.01,35380,2015
97845,22,071,0049.00,35380,2015
35271,22,071,0031.00,35380,2015
100682,22,071,0036.00,35380,2015
109090,22,071,0028.00,35380,2015
110481,22,071,0037.01,35380,2015
97792,22,071,0040.00,35380,2015
103790,22,071,0040.00,35380,2015
104192,22,071,0060.00,35380,2015
104985,22,071,0035.00,35380,2015
92465,22,071,0050.00,35380,2015
99796,22,071,0033.02,35380,2015
110116,22,071,0033.02,35380,2015
CW15112,22,071,0033.04,35380,2015
97354,22,071,0033.07,35380,2015
107567,22,071,0033.08,35380,2015
98082,22,071,0025.03,35380,2015
CW17875,22,071,0025.04,35380,2015
97410,22,071,0033.07,35380,2015
98714,22,071,0033.07,35380,2015
106977,22,071,0033.02,35380,2015
103533,22,071,0033.02,35380,2015
49341,22,071,0033.02,35380,2015
101815,22,071,0133.02,35380,2015
99715,22,071,0025.04,35380,2015
83620,22,071,0033.02,35380,2015
110849,22,071,0133.02,35380,2015
106158,22,071,0024.02,35380,2015
35319,22,071,0025.02,35380,2015
12076,22,071,0025.02,35380,2015
27610,22,071,0033.08,35380,2015
73529,22,071,0023.00,35380,2015
98269,22,071,0033.02,35380,2015
106727,22,071,0133.02,35380,2015
107764,22,071,0025.01,35380,2015
97951,22,071,0024.02,35380,2015
90589,22,071,0025.01,35380,2015
109544,22,071,0033.02,35380,2015
103256,22,071,0033.02,35380,2015
46722,22,071,0056.02,35380,2015
101145,22,071,0123.00,35380,2015
96642,22,071,0103.00,35380,2015
98124,22,071,0103.00,35380,2015
100954,22,071,0103.00,35380,2015
105566,22,071,0017.01,35380,2015
105559,22,071,0017.43,35380,2015
105987,22,071,0017.43,35380,2015
110215,22,071,0017.02,35380,2015
35338,22,071,0017.01,35380,2015
105416,22,071,0017.22,35380,2015
108458,22,071,0017.24,35380,2015
107971,22,071,0017.24,35380,2015
98019,22,071,0017.22,35380,2015
105007,22,071,0017.24,35380,2015
98511,22,071,0017.22,35380,2015
94243,22,071,0017.01,35380,2015
45428,22,071,0137.00,35380,2015
35343,22,071,0017.01,35380,2015
98476,22,071,0017.43,35380,2015
102857,22,071,0017.01,35380,2015
99341,22,071,0017.25,35380,2015
101564,22,071,0137.00,35380,2015
97811,22,071,0017.22,35380,2015
Conf632,22,071,0017.24,35380,2015
74872,22,071,0017.39,35380,2015
92865,22,071,0017.25,35380,2015
111280,22,071,0017.23,35380,2015
CW15548,22,071,0017.37,35380,2015
94817,22,071,0017.23,35380,2015
105188,22,071,0017.48,35380,2015
105988,22,071,0017.23,35380,2015
76270,22,071,0017.47,35380,2015
109700,22,071,0017.25,35380,2015
98321,22,071,0017.25,35380,2015
109430,22,071,0017.48,35380,2015
108782,22,071,0017.44,35380,2015
56528,22,071,0017.40,35380,2015
101488,22,071,0017.47,35380,2015
CW17192,22,071,0017.47,35380,2015
98628,22,071,0017.47,35380,2015
109710,22,071,0017.40,35380,2015
109986,22,071,0017.47,35380,2015
102837,22,071,0017.47,35380,2015
104866,22,071,0017.45,35380,2015
45566,22,071,0017.40,35380,2015
99058,22,071,0017.40,35380,2015
98572,22,071,0017.47,35380,2015
103234,22,071,0017.40,35380,2015
104682,22,071,0017.40,35380,2015
109352,22,071,0017.40,35380,2015
99969,22,071,0017.47,35380,2015
26572,22,071,0017.47,35380,2015
107692,22,071,0017.47,35380,2015
104196,22,071,0017.41,35380,2015
109311,22,071,0017.41,35380,2015
100712,22,071,0017.50,35380,2015
109555,22,071,0134.00,35380,2015
108184,22,071,0088.00,35380,2015
99465,22,071,0006.16,35380,2015
103491,22,071,0006.12,35380,2015
105275,22,071,0006.18,35380,2015
94733,22,071,0006.16,35380,2015
99774,22,071,0006.06,35380,2015
3533,22,057,0206.00,26380,2015
40305,22,057,0204.00,26380,2015
98356,22,109,0016.00,26380,2015
111798,22,109,0017.00,26380,2015
96072,22,109,0014.00,26380,2015
99176,22,109,0007.00,26380,2015
104009,22,057,0217.00,26380,2015
100846,22,101,0402.00,99999,2015
107486,22,105,9544.00,25220,2015
106237,22,091,9512.00,12940,2015
104631,22,103,0401.04,35380,2015
CW14936,22,103,0406.04,35380,2015
104998,22,117,9504.00,99999,2015
102248,22,103,0410.04,35380,2015
102095,22,103,0411.03,35380,2015
35362,22,103,0407.08,35380,2015
90811,22,103,0407.08,35380,2015
52580,22,103,0407.10,35380,2015
102584,22,103,0407.09,35380,2015
107848,22,055,0008.00,29180,2015
101648,22,055,0012.00,29180,2015
35364,22,055,0022.00,29180,2015
106314,22,055,0013.00,29180,2015
90747,22,055,0007.00,29180,2015
102811,22,055,0006.03,29180,2015
85084,22,055,0019.04,29180,2015
94632,22,055,0010.01,29180,2015
98023,22,055,0021.02,29180,2015
101990,22,001,9609.00,29180,2015
CW14042,22,055,0019.01,29180,2015
110105,22,097,9609.00,99999,2015
110213,22,101,0409.00,99999,2015
101440,22,053,0006.00,99999,2015
107438,22,045,0303.01,29180,2015
40717,22,045,0306.00,29180,2015
102595,22,097,9606.00,99999,2015
99199,22,097,9612.00,99999,2015
107028,22,097,9615.00,99999,2015
94146,22,019,0009.00,29340,2015
91504,22,019,0009.00,29340,2015
CW16642,22,019,0018.01,29340,2015
35381,22,019,0015.00,29340,2015
90936,22,033,0042.01,12940,2015
102851,22,033,0042.05,12940,2015
35386,22,033,0042.01,12940,2015
101729,22,033,0046.04,12940,2015
104909,22,033,0042.01,12940,2015
98408,22,033,0042.01,12940,2015
96894,22,037,9513.00,12940,2015
98910,22,005,0306.00,12940,2015
102669,22,005,0302.05,12940,2015
103694,22,047,9529.00,12940,2015
95235,22,033,0046.04,12940,2015
6048,22,033,0009.00,12940,2015
11842,22,033,0022.00,12940,2015
97950,22,033,0017.00,12940,2015
106687,22,033,0011.03,12940,2015
106666,22,033,0016.00,12940,2015
98463,22,033,0033.00,12940,2015
95782,22,033,0031.01,12940,2015
98282,22,033,0031.01,12940,2015
109100,22,033,0033.00,12940,2015
107750,22,033,0033.00,12940,2015
107304,22,033,0033.00,12940,2015
98772,22,033,0033.00,12940,2015
112353,22,033,0038.01,12940,2015
110653,22,033,0038.01,12940,2015
113555,22,033,0038.01,12940,2015
CW15585,22,033,0038.01,12940,2015
99224,22,033,0038.01,12940,2015
96032,22,033,0038.01,12940,2015
111027,22,033,0038.04,12940,2015
89706,22,033,0040.05,12940,2015
91714,22,033,0040.15,12940,2015
101832,22,033,0040.05,12940,2015
110460,22,033,0040.05,12940,2015
91141,22,033,0040.05,12940,2015
99443,22,033,0032.02,12940,2015
98595,22,033,0042.01,12940,2015
97636,22,033,0034.00,12940,2015
41216,22,033,0035.04,12940,2015
103757,22,033,0035.06,12940,2015
111847,22,033,0035.06,12940,2015
102340,22,033,0037.03,12940,2015
CW13985,22,033,0036.03,12940,2015
113331,22,033,0036.01,12940,2015
112015,22,033,0045.05,12940,2015
96676,22,033,0039.04,12940,2015
94349,22,033,0045.08,12940,2015
92434,22,033,0045.10,12940,2015
92405,22,033,0040.14,12940,2015
93957,22,033,0040.13,12940,2015
102298,22,013,9701.00,99999,2015
91863,22,015,0112.00,43340,2015
106452,22,119,0319.00,43340,2015
113551,22,119,0315.00,43340,2015
28680,22,017,0212.00,43340,2015
108594,22,017,0237.00,43340,2015
107822,22,017,0240.00,43340,2015
9328,22,017,0231.00,43340,2015
105731,22,017,0225.00,43340,2015
107157,22,017,0222.00,43340,2015
CW19986,22,015,0109.00,43340,2015
57100,22,015,0108.04,43340,2015
104377,22,015,0107.02,43340,2015
94559,22,017,0241.07,43340,2015
108143,22,017,0241.02,43340,2015
100734,22,017,0244.00,43340,2015
96871,22,017,0242.01,43340,2015
4726,22,073,0108.00,33740,2015
103159,22,073,0109.00,33740,2015
108048,22,073,0109.00,33740,2015
103932,22,073,0102.02,33740,2015
106163,22,067,9508.00,99999,2015
111281,22,061,9603.00,99999,2015
11638,22,061,9603.00,99999,2015
95708,22,065,9603.00,99999,2015
CW15789,22,065,9603.00,99999,2015
100297,22,079,0120.00,10780,2015
25737,22,079,0110.00,10780,2015
CW15463,22,079,0127.00,10780,2015
91311,22,079,0128.00,10780,2015
109887,22,079,0123.01,10780,2015
2984,22,009,0304.00,99999,2015
96046,22,029,0004.00,99999,2015
105834,22,115,9501.00,99999,2015
96288,22,085,0005.00,99999,2015
88455,05,069,0017.00,38220,2015
88147,05,069,0009.00,38220,2015
76179,05,069,0005.02,38220,2015
79829,05,069,0017.00,38220,2015
3798,05,069,0005.02,38220,2015
91571,05,069,0012.00,38220,2015
110038,05,069,0005.02,38220,2015
210,05,069,0010.00,38220,2015
4032,05,069,0017.00,38220,2015
102102,05,069,0005.02,38220,2015
82721,05,069,0005.02,38220,2015
85926,05,069,0020.00,38220,2015
81789,05,069,0020.00,38220,2015
96156,05,069,0020.00,38220,2015
112892,05,069,0015.01,38220,2015
94148,05,069,0018.00,38220,2015
112350,05,069,0020.00,38220,2015
90948,05,069,0020.00,38220,2015
85641,05,003,9607.00,99999,2015
85586,05,043,4904.00,99999,2015
103520,05,103,9501.00,99999,2015
90304,05,139,9510.00,99999,2015
85244,05,139,9506.00,99999,2015
84691,05,027,9505.00,99999,2015
83532,05,103,9503.00,99999,2015
90598,05,061,9502.00,99999,2015
88108,05,091,0207.01,45500,2015
38140,05,051,0116.01,26300,2015
111515,05,051,0106.00,26300,2015
55833,05,051,0120.02,26300,2015
106783,05,125,0105.06,30780,2015
78634,05,051,0112.00,26300,2015
84746,05,051,0103.00,26300,2015
35452,05,019,9538.00,99999,2015
103341,05,045,0304.04,30780,2015
82545,05,045,0307.01,30780,2015
90692,05,045,0304.01,30780,2015
112278,05,045,0310.06,30780,2015
63132,05,119,0035.00,30780,2015
85693,05,119,0036.05,30780,2015
91306,05,085,0203.01,30780,2015
84075,05,059,0204.00,99999,2015
35459,05,029,9505.00,99999,2015
103326,05,119,0043.06,30780,2015
78635,05,119,0043.05,30780,2015
101039,05,119,0029.00,30780,2015
80744,05,119,0030.02,30780,2015
102532,05,119,0028.00,30780,2015
82585,05,119,0026.00,30780,2015
83797,05,119,0037.12,30780,2015
84759,05,119,0027.00,30780,2015
90691,05,119,0027.00,30780,2015
104699,05,119,0027.00,30780,2015
88078,05,119,0027.00,30780,2015
111047,05,119,0037.03,30780,2015
107643,05,125,0105.03,30780,2015
102806,05,119,0044.00,30780,2015
83880,05,119,0047.00,30780,2015
112893,05,119,0045.00,30780,2015
107026,05,119,0045.00,30780,2015
CW15640,05,119,0046.00,30780,2015
111802,05,119,0047.00,30780,2015
74099,05,119,0021.02,30780,2015
105035,05,119,0019.00,30780,2015
107035,05,119,0024.06,30780,2015
85708,05,119,0018.00,30780,2015
82276,05,119,0018.00,30780,2015
80096,05,119,0019.00,30780,2015
96844,05,119,0018.00,30780,2015
83679,05,119,0024.08,30780,2015
83105,05,119,0024.03,30780,2015
96707,05,119,0018.00,30780,2015
79746,05,119,0024.03,30780,2015
82334,05,119,0013.00,30780,2015
79838,05,119,0024.08,30780,2015
78703,05,119,0021.03,30780,2015
84162,05,119,0024.08,30780,2015
86506,05,119,0048.00,30780,2015
CW18010,05,119,0021.03,30780,2015
100203,05,119,0005.00,30780,2015
80190,05,119,0005.00,30780,2015
79689,05,119,0005.00,30780,2015
98505,05,119,0040.01,30780,2015
104183,05,119,0047.00,30780,2015
2013,05,119,0016.00,30780,2015
35486,05,119,0049.00,30780,2015
102767,05,119,0016.00,30780,2015
112885,05,119,0041.07,30780,2015
84076,05,119,0041.06,30780,2015
100863,05,119,0041.08,30780,2015
19763,05,119,0020.01,30780,2015
85986,05,119,0041.08,30780,2015
79721,05,119,0042.21,30780,2015
77044,05,119,0022.09,30780,2015
79874,05,119,0022.09,30780,2015
35487,05,119,0042.16,30780,2015
106659,05,119,0042.05,30780,2015
10172,05,119,0042.05,30780,2015
110324,05,119,0042.15,30780,2015
96879,05,119,0042.05,30780,2015
90402,05,119,0042.12,30780,2015
3048,05,119,0049.00,30780,2015
110949,05,035,0303.02,32820,2015
91049,05,035,0306.00,32820,2015
91282,05,035,0301.02,32820,2015
78939,05,107,4801.00,99999,2015
84385,05,077,4704.00,99999,2015
85489,05,093,0110.00,99999,2015
108199,05,035,0306.00,32820,2015
83786,05,107,4805.00,99999,2015
5248,05,143,0101.06,22220,2015
110652,05,143,0105.07,22220,2015
102829,05,007,0206.06,22220,2015
79009,05,007,0213.10,22220,2015
1620,05,143,0101.02,22220,2015
105161,05,131,0013.01,22900,2015
98886,05,131,0011.02,22900,2015
101606,05,131,0003.00,22900,2015
82216,05,033,0202.03,22900,2015
CW20326,40,015,1621.00,99999,2015
109758,40,109,1082.18,36420,2015
CW22733,40,109,1082.19,36420,2015
103410,40,109,1083.17,36420,2015
27336,40,109,1081.10,36420,2015
CW20799,40,109,1087.03,36420,2015
107579,40,083,6008.00,36420,2015
CW17193,40,083,6008.00,36420,2015
112258,40,027,2024.03,36420,2015
84212,40,109,1081.14,36420,2015
106925,40,109,1081.14,36420,2015
109216,40,109,1081.13,36420,2015
104156,40,109,1092.01,36420,2015
93097,40,027,2014.03,36420,2015
104238,40,027,2014.03,36420,2015
110043,40,027,2012.03,36420,2015
98840,40,109,1080.05,36420,2015
99323,40,109,1080.05,36420,2015
101608,40,109,1080.05,36420,2015
98642,40,109,1080.11,36420,2015
CW19773,40,017,3010.07,36420,2015
98471,40,109,1015.00,36420,2015
112340,40,109,1015.00,36420,2015
CW16497,40,109,1062.00,36420,2015
CW17062,40,109,1062.00,36420,2015
101364,40,109,1062.00,36420,2015
107270,40,109,1062.00,36420,2015
CW19648,40,109,1005.00,36420,2015
112174,40,109,1062.00,36420,2015
103245,40,109,1062.00,36420,2015
95950,40,109,1062.00,36420,2015
Conf116,40,109,1077.05,36420,2015
97479,40,109,1013.00,36420,2015
98613,40,109,1052.02,36420,2015
35530,40,109,1062.00,36420,2015
101281,40,109,1004.00,36420,2015
94624,40,109,1013.00,36420,2015
99660,40,109,1061.00,36420,2015
CW18683,40,109,1052.01,36420,2015
17839,40,109,1013.00,36420,2015
59737,40,109,1061.00,36420,2015
103082,40,109,1004.00,36420,2015
CW20966,40,109,1004.00,36420,2015
CW21570,40,109,1066.01,36420,2015
CW19803,40,109,1083.10,36420,2015
CW19746,40,109,1083.09,36420,2015
CW18022,40,109,1063.01,36420,2015
12142,40,109,1062.00,36420,2015
49097,40,109,1014.00,36420,2015
8612,40,109,1014.00,36420,2015
35537,40,109,1014.00,36420,2015
CW17341,40,109,1028.00,36420,2015
CW17622,40,109,1028.00,36420,2015
99463,40,109,1028.00,36420,2015
CW20761,40,109,1001.00,36420,2015
CW20121,40,109,1083.13,36420,2015
CW21810,40,109,1083.13,36420,2015
112056,40,109,1083.13,36420,2015
109918,40,109,1085.06,36420,2015
104157,40,109,1083.10,36420,2015
CW24035,40,109,1083.07,36420,2015
95994,40,109,1083.07,36420,2015
98332,40,109,1060.00,36420,2015
107481,40,109,1077.03,36420,2015
96690,40,109,1077.03,36420,2015
CW20213,40,109,1080.10,36420,2015
95550,40,109,1087.06,36420,2015
CW20795,40,109,1085.26,36420,2015
107725,40,109,1085.26,36420,2015
8203,40,109,1074.05,36420,2015
108222,40,109,1074.01,36420,2015
98024,40,109,1080.03,36420,2015
CW20120,40,109,1081.01,36420,2015
CW19144,40,027,2019.04,36420,2015
CW20825,40,027,2020.04,36420,2015
CW19209,40,027,2020.08,36420,2015
103773,40,109,1085.04,36420,2015
CW19649,40,109,1085.23,36420,2015
35553,40,109,1085.04,36420,2015
108704,40,027,2023.01,36420,2015
105874,40,031,0019.02,30020,2015
81388,40,031,0024.04,30020,2015
40149,40,031,0004.01,30020,2015
105453,40,039,9604.00,99999,2015
35563,40,147,0008.00,99999,2015
CW16207,40,147,0003.00,99999,2015
111517,40,143,0080.02,46140,2015
108939,40,143,0007.00,46140,2015
98327,40,143,0005.00,46140,2015
97743,40,143,0002.00,46140,2015
35578,40,143,0043.01,46140,2015
105418,40,143,0043.01,46140,2015
CW17871,40,143,0016.00,46140,2015
108146,40,143,0025.00,46140,2015
107253,40,113,9400.06,46140,2015
CW18042,40,113,9400.06,46140,2015
CW21424,40,113,9400.06,46140,2015
107984,40,113,9400.06,46140,2015
102362,40,113,9400.06,46140,2015
6124,40,143,0076.36,46140,2015
98219,40,143,0076.09,46140,2015
98073,40,143,0076.08,46140,2015
109173,40,143,0076.20,46140,2015
35587,40,143,0076.15,46140,2015
CW19988,40,143,0076.37,46140,2015
107693,40,143,0085.02,46140,2015
91679,40,101,0001.00,99999,2015
112178,40,101,0001.00,99999,2015
102725,40,101,0001.00,99999,2015
35594,40,101,0001.00,99999,2015
111377,40,125,5008.00,99999,2015
107682,48,085,0314.11,19124,2015
CW15455,48,085,0315.08,19124,2015
102710,48,085,0315.04,19124,2015
94509,48,085,0314.06,19124,2015
72647,48,085,0314.06,19124,2015
103609,48,113,0207.00,19124,2015
94685,48,113,0207.00,19124,2015
77323,48,121,0216.21,19124,2015
CW15717,48,121,0216.21,19124,2015
104584,48,121,0216.11,19124,2015
111956,48,121,0216.29,19124,2015
91223,48,121,0216.25,19124,2015
92419,48,113,0141.21,19124,2015
94030,48,113,0141.21,19124,2015
84585,48,113,0141.21,19124,2015
CW14143,48,181,0007.00,43300,2015
107672,48,121,0217.52,19124,2015
74590,48,085,0316.56,19124,2015
113090,48,085,0316.56,19124,2015
103781,48,085,0316.57,19124,2015
74591,48,085,0316.56,19124,2015
110678,48,397,0405.06,19124,2015
103251,48,397,0405.05,19124,2015
91298,48,085,0304.03,19124,2015
100160,48,085,0305.04,19124,2015
CW12526,48,085,0304.08,19124,2015
103540,48,085,0304.04,19124,2015
CW17637,48,085,0305.08,19124,2015
107702,48,085,0305.08,19124,2015
CW14785,48,113,0182.04,19124,2015
CW14968,48,113,0181.10,19124,2015
103821,48,113,0190.43,19124,2015
113033,48,113,0164.09,19124,2015
18536,48,439,1115.38,23104,2015
91248,48,439,1115.48,23104,2015
72340,48,439,1115.49,23104,2015
89597,48,439,1115.49,23104,2015
101278,48,121,0215.21,19124,2015
58929,48,121,0216.29,19124,2015
85858,48,113,0144.05,19124,2015
2939,48,113,0142.06,19124,2015
CW16003,48,113,0141.24,19124,2015
CW15402,48,121,0217.30,19124,2015
106707,48,085,0305.31,19124,2015
59969,48,085,0305.30,19124,2015
100937,48,085,0305.30,19124,2015
61197,48,085,0305.16,19124,2015
101439,48,085,0306.01,19124,2015
CW17296,48,085,0305.27,19124,2015
80611,48,085,0319.00,19124,2015
15553,48,085,0320.08,19124,2015
60571,48,085,0320.10,19124,2015
77746,48,085,0318.07,19124,2015
92148,48,121,0215.12,19124,2015
101555,48,113,0191.00,19124,2015
101432,48,113,0190.24,19124,2015
109683,48,085,0313.16,19124,2015
90228,48,113,0190.36,19124,2015
101664,48,085,0320.11,19124,2015
108003,48,397,0404.02,19124,2015
81272,48,397,0402.00,19124,2015
112348,48,113,0181.34,19124,2015
94551,48,113,0181.24,19124,2015
CW17807,48,113,0181.24,19124,2015
110401,48,113,0181.24,19124,2015
104859,48,181,0012.00,43300,2015
109632,48,085,0316.46,19124,2015
98898,48,085,0316.53,19124,2015
11754,48,085,0316.48,19124,2015
CW16249,48,085,0316.56,19124,2015
109575,48,085,0313.15,19124,2015
108252,48,113,0166.25,19124,2015
110051,48,113,0166.25,19124,2015
64971,48,113,0166.25,19124,2015
107581,48,113,0166.26,19124,2015
71869,48,113,0166.16,19124,2015
98708,48,113,0166.25,19124,2015
95891,48,113,0166.25,19124,2015
101548,48,113,0166.12,19124,2015
98020,48,113,0166.11,19124,2015
110568,48,113,0166.20,19124,2015
77653,48,113,0166.12,19124,2015
111307,48,113,0166.12,19124,2015
CW15082,48,113,0166.17,19124,2015
50791,48,113,0166.17,19124,2015
106286,48,113,0166.17,19124,2015
95500,48,113,0166.17,19124,2015
96884,48,113,0166.12,19124,2015
77778,48,113,0166.18,19124,2015
101663,48,113,0166.12,19124,2015
112058,48,113,0166.17,19124,2015
107927,48,113,0166.18,19124,2015
92787,48,113,0165.16,19124,2015
105766,48,113,0165.16,19124,2015
110473,48,257,0502.01,19124,2015
98205,48,257,0502.01,19124,2015
113506,48,113,0167.05,19124,2015
105237,48,113,0167.04,19124,2015
95984,48,113,0167.05,19124,2015
111680,48,113,0167.04,19124,2015
110704,48,113,0166.06,19124,2015
102428,48,113,0165.13,19124,2015
111697,48,113,0168.03,19124,2015
102791,48,113,0168.02,19124,2015
107254,48,113,0168.02,19124,2015
CW17005,48,113,0168.04,19124,2015
111225,48,139,0602.04,19124,2015
101433,48,257,0506.00,19124,2015
111177,48,139,0604.00,19124,2015
105640,48,113,0173.06,19124,2015
96997,48,113,0018.00,19124,2015
111287,48,113,0031.01,19124,2015
75654,48,113,0031.01,19124,2015
98922,48,113,0089.00,19124,2015
105686,48,113,0055.00,19124,2015
103327,48,113,0055.00,19124,2015
37789,48,113,0055.00,19124,2015
97475,48,113,0055.00,19124,2015
7977,48,113,0006.06,19124,2015
7512,48,113,0017.03,19124,2015
103344,48,113,0016.00,19124,2015
100790,48,113,0193.02,19124,2015
107611,48,113,0198.00,19124,2015
CW18237,48,113,0079.13,19124,2015
77019,48,113,0009.00,19124,2015
113032,48,113,0079.11,19124,2015
CW19690,48,113,0100.00,19124,2015
47871,48,113,0050.00,19124,2015
9962,48,113,0071.01,19124,2015
61182,48,113,0107.03,19124,2015
72240,48,113,0014.00,19124,2015
108151,48,113,0039.01,19124,2015
94710,48,113,0037.00,19124,2015
98062,48,113,0059.02,19124,2015
105725,48,113,0086.03,19124,2015
102402,48,113,0087.01,19124,2015
96045,48,113,0087.04,19124,2015
105946,48,113,0087.01,19124,2015
CW15411,48,113,0088.01,19124,2015
107560,48,113,0088.01,19124,2015
111875,48,113,0059.01,19124,2015
97703,48,113,0091.03,19124,2015
110753,48,113,0006.05,19124,2015
105171,48,113,0061.00,19124,2015
41730,48,113,0061.00,19124,2015
99048,48,113,0061.00,19124,2015
108684,48,113,0061.00,19124,2015
111418,48,113,0060.02,19124,2015
98744,48,113,0077.00,19124,2015
10366,48,113,0195.01,19124,2015
48967,48,113,0195.01,19124,2015
98918,48,113,0122.06,19124,2015
94819,48,113,0122.06,19124,2015
CW17123,48,113,0121.00,19124,2015
90720,48,113,0122.06,19124,2015
CW16543,48,113,0090.00,19124,2015
11583,48,113,0096.04,19124,2015
108937,48,113,0131.05,19124,2015
112967,48,113,0096.04,19124,2015
109642,48,113,0076.04,19124,2015
107766,48,113,0131.05,19124,2015
98072,48,113,0110.02,19124,2015
107968,48,113,0110.02,19124,2015
111325,48,113,0110.02,19124,2015
106118,48,113,0110.01,19124,2015
91493,48,113,0110.01,19124,2015
101051,48,113,0111.01,19124,2015
113232,48,113,0111.01,19124,2015
108547,48,113,0111.01,19124,2015
101996,48,113,0110.02,19124,2015
108819,48,113,0110.02,19124,2015
35635,48,113,0110.02,19124,2015
109917,48,113,0111.04,19124,2015
101272,48,113,0110.02,19124,2015
103289,48,113,0110.01,19124,2015
102160,48,113,0108.03,19124,2015
CW13497,48,113,0108.03,19124,2015
91996,48,113,0140.01,19124,2015
105889,48,113,0100.00,19124,2015
113458,48,113,0109.02,19124,2015
23739,48,113,0109.02,19124,2015
99432,48,113,0130.05,19124,2015
95441,48,113,0130.07,19124,2015
105780,48,113,0096.04,19124,2015
41173,48,113,0112.00,19124,2015
94373,48,113,0190.19,19124,2015
98501,48,113,0078.05,19124,2015
101877,48,113,0190.18,19124,2015
97510,48,113,0078.04,19124,2015
99392,48,113,0138.06,19124,2015
49166,48,113,0136.06,19124,2015
87238,48,113,0136.07,19124,2015
95998,48,113,0165.10,19124,2015
103973,48,113,0165.10,19124,2015
74612,48,113,0031.01,19124,2015
111447,48,085,0317.06,19124,2015
103550,48,085,0317.06,19124,2015
66635,48,085,0317.14,19124,2015
111843,48,085,0317.11,19124,2015
105043,48,231,9611.00,19124,2015
CW14230,48,387,9505.00,99999,2015
4696,48,449,9507.00,99999,2015
CW18165,48,181,0018.03,43300,2015
CW14711,48,037,0104.00,45500,2015
1383-C,48,037,0108.00,45500,2015
54931,48,037,0109.01,45500,2015
99072,48,183,0012.00,30980,2015
95845,48,315,9503.00,99999,2015
85328,48,459,9506.00,30980,2015
102162,48,315,9504.00,99999,2015
97925,48,203,0204.01,99999,2015
95776,48,203,0205.01,99999,2015
94676,48,203,0204.01,99999,2015
111170,48,499,9508.00,99999,2015
73456,48,439,1114.09,23104,2015
93964,48,439,1115.47,23104,2015
82447,48,439,1219.05,23104,2015
107991,48,439,1115.23,23104,2015
48274,48,439,1216.11,23104,2015
40327,48,439,1115.33,23104,2015
CW14914,48,439,1115.14,23104,2015
109989,48,439,1115.40,23104,2015
51336,48,439,1115.14,23104,2015
48364,48,439,1136.26,23104,2015
105042,48,439,1136.25,23104,2015
57998,48,439,1136.10,23104,2015
73918,48,439,1110.08,23104,2015
109381,48,439,1135.17,23104,2015
57157,48,439,1136.33,23104,2015
108627,48,439,1137.09,23104,2015
108982,48,439,1137.07,23104,2015
111645,48,439,1137.11,23104,2015
94700,48,439,1141.03,23104,2015
CW17506,48,439,1115.50,23104,2015
99572,48,439,1115.49,23104,2015
107844,48,439,1115.51,23104,2015
113093,48,439,1113.14,23104,2015
74307,48,139,0608.02,19124,2015
109647,48,439,1139.09,23104,2015
112061,48,439,1139.09,23104,2015
109612,48,439,1233.00,23104,2015
5957,48,439,1014.01,23104,2015
98398,48,439,1045.05,23104,2015
CW15659,48,439,1045.02,23104,2015
108787,48,439,1230.00,23104,2015
60006,48,439,1028.00,23104,2015
97067,48,439,1065.12,23104,2015
109496,48,439,1065.16,23104,2015
104908,48,439,1065.15,23104,2015
95913,48,439,1036.02,23104,2015
96102,48,439,1065.02,23104,2015
112117,48,439,1036.02,23104,2015
104759,48,439,1065.03,23104,2015
98879,48,439,1013.02,23104,2015
106743,48,439,1065.03,23104,2015
108842,48,439,1036.02,23104,2015
75631,48,439,1065.15,23104,2015
6136,48,439,1230.00,23104,2015
91871,48,439,1111.04,23104,2015
35661,48,439,1046.05,23104,2015
106155,48,439,1046.02,23104,2015
109051,48,439,1111.04,23104,2015
CW13974,48,439,1065.11,23104,2015
95744,48,439,1110.11,23104,2015
