StateCode,CountyCode,TractCode,MSA,CensusYear,Minority_Population,Non_hispanic_other,Non_hispanic_asian,Non_hispanic_white,Non_hispanic_american_indian,Non_hispanic_black,Hispanics,Population,Minority_percentage,Family_count,Household_count,DistressedTractInd,Income_Indicator,Poverty_level_percentage,MSA_MFI_pct,Decennial_Trace_MHI,Decennial_MSA_MFI,HUD_est_MSA_MFI,Est_Income,sDecennial_Tract_MFI,Median_unit_age,Total_housing_units,Num_1_to_4_units,Own_occ_1_to_4_units,Owner_occupied_units,Renter_occupied_units,Units_vacant,Central_City_Flag
42,003,1303.00,38300,2015,1130,36,2,23,5,1075,12,1153,98.01,194,497,No,Low,15.56,46.32,17538,62376,69700,32285,28895,71,874,688,269,269,228,377,1
42,003,1207.00,38300,2015,799,10,1,19,3,778,7,818,97.68,230,408,No,Low,39.49,42.80,14900,62376,69700,29832,26700,71,651,509,125,125,283,243,1
42,003,1405.00,38300,2015,1353,90,64,701,2,1128,69,2054,65.87,430,1070,No,Middle,16.23,108.06,36796,62376,69700,75318,67407,71,1208,962,451,470,600,138,1
42,003,1304.00,38300,2015,1170,18,4,21,7,1132,9,1191,98.24,320,529,No,Moderate,29.64,52.63,27630,62376,69700,36683,32829,71,786,736,310,310,219,257,1
42,003,1301.00,38300,2015,1865,62,2,45,8,1757,36,1910,97.64,477,906,No,Low,40.53,41.11,20000,62376,69700,28654,25644,71,1264,1229,471,471,435,358,1
42,003,1302.00,38300,2015,1352,34,5,18,5,1283,25,1370,98.69,328,504,No,Moderate,35.29,58.11,35179,62376,69700,40503,36250,71,794,747,261,261,243,290,1
42,003,5617.00,38300,2015,320,14,1,398,5,290,10,718,44.57,360,470,No,Low,46.51,45.65,27727,62376,69700,31818,28478,62,588,417,256,256,214,118,1
42,003,5624.00,38300,2015,1802,101,17,931,11,1627,46,2733,65.93,867,1254,No,Moderate,15.27,79.67,40818,62376,69700,55530,49701,71,1617,1573,913,913,341,363,1
42,003,1914.00,38300,2015,412,68,22,2384,2,268,52,2796,14.74,505,1505,No,Middle,12.94,96.60,40184,62376,69700,67330,60259,69,1690,1341,551,563,942,185,1
42,003,1807.00,38300,2015,481,47,6,1530,4,381,43,2011,23.92,474,897,No,Middle,22.79,99.94,43150,62376,69700,69658,62344,71,1035,997,442,442,455,138,1
42,003,5627.00,38300,2015,681,42,64,714,5,530,40,1395,48.82,259,796,No,Low,35.27,32.73,21774,62376,69700,22813,20417,47,1209,433,150,150,646,413,1
42,003,0402.00,38300,2015,1273,39,169,1331,7,997,61,2604,48.89,410,601,No,Low,33.21,42.81,23233,62376,69700,29839,26705,56,767,488,248,248,353,166,1
42,003,1401.00,38300,2015,1969,246,1222,3507,14,183,304,5476,35.96,639,989,No,Upper,16.24,265.47,107321,62376,69700,185033,165592,71,1087,926,685,777,212,98,1
42,003,0709.00,38300,2015,2099,114,1461,2835,5,343,176,4934,42.54,727,2697,No,Upper,23.09,148.85,37128,62376,69700,103748,92847,54,2998,724,466,665,2032,301,1
42,003,0404.00,38300,2015,1023,68,766,1465,9,85,95,2488,41.12,227,1331,No,Middle,39.36,91.34,20406,62376,69700,63664,56979,58,1593,50,14,675,656,262,1
42,003,5620.00,38300,2015,1127,84,532,2120,5,397,109,3247,34.71,361,1930,No,Upper,34.70,137.17,25807,62376,69700,95607,85563,57,2118,374,114,306,1624,188,1
42,003,2609.00,38300,2015,1163,50,1,51,1,1086,25,1214,95.80,393,478,No,Low,57.75,25.01,13684,62376,69700,17432,15605,44,750,493,0,0,478,272,1
42,003,2614.00,38300,2015,1854,60,19,619,5,1743,27,2473,74.97,434,986,No,Low,41.86,46.45,22155,62376,69700,32376,28977,68,1478,1231,440,447,539,492,1
42,003,2615.00,38300,2015,1200,72,10,472,10,1091,17,1672,71.77,445,831,No,Moderate,23.34,67.73,42404,62376,69700,47208,42250,62,958,753,437,451,380,127,1
42,003,2602.00,38300,2015,771,73,22,1514,2,622,52,2285,33.74,609,945,No,Middle,19.88,89.76,55182,62376,69700,62563,55993,71,1169,1154,722,722,223,224,1
42,003,4282.00,38300,2015,58,9,8,2033,0,34,7,2091,2.77,621,867,No,Middle,18.28,105.93,49189,62376,69700,73833,66080,53,916,856,709,709,158,49,0
42,003,2612.00,38300,2015,194,23,0,857,0,160,11,1051,18.46,317,526,No,Middle,8.12,89.25,43833,62376,69700,62207,55673,71,526,520,370,370,156,0,1
42,003,4230.00,38300,2015,277,35,151,2524,1,38,52,2801,9.89,624,1350,No,Upper,8.70,155.86,55395,62376,69700,108634,97222,66,1469,1186,643,659,691,119,0
42,003,1916.00,38300,2015,1041,121,61,3254,3,557,299,4295,24.24,1044,1842,No,Moderate,26.53,62.03,36085,62376,69700,43235,38696,63,2071,2035,1034,1034,808,229,1
42,003,1403.00,38300,2015,443,55,219,2997,2,88,79,3440,12.88,915,1467,No,Upper,5.28,220.28,81851,62376,69700,153535,137404,71,1592,1404,877,886,581,125,1
42,003,1413.00,38300,2015,1234,123,757,3943,2,203,149,5177,23.84,923,2371,No,Upper,16.22,138.27,46803,62376,69700,96374,86250,66,2602,1172,692,844,1527,231,1
42,003,1408.00,38300,2015,840,98,486,3714,2,87,167,4554,18.45,1080,1916,No,Upper,14.50,148.73,61224,62376,69700,103665,92778,71,2162,1745,913,944,972,246,1
42,003,1414.00,38300,2015,973,138,476,4378,4,183,172,5351,18.18,1122,2368,No,Upper,13.05,133.26,50543,62376,69700,92882,83125,61,2574,1602,1165,1197,1171,206,1
42,003,5162.00,38300,2015,380,34,49,1346,9,236,52,1726,22.02,337,735,No,Upper,10.30,156.08,50703,62376,69700,108788,97361,71,881,712,477,477,258,146,0
42,003,5152.00,38300,2015,755,71,41,1369,0,592,51,2124,35.55,529,1187,No,Middle,13.61,99.93,48388,62376,69700,69651,62337,58,1281,728,409,482,705,94,0
42,003,0501.00,38300,2015,1645,24,2,62,2,1602,15,1707,96.37,357,934,No,Low,28.51,45.67,23500,62376,69700,31832,28493,71,1282,1036,473,473,461,348,1
42,003,0305.00,38300,2015,1958,49,24,298,7,1846,32,2256,86.79,411,1309,No,Low,53.21,23.96,14626,62376,69700,16700,14948,33,1491,886,359,367,942,182,1
42,003,0506.00,38300,2015,1683,39,21,374,5,1589,29,2057,81.82,514,963,No,Moderate,20.80,76.31,35290,62376,69700,53188,47600,71,1211,1148,643,643,320,248,1
42,003,0510.00,38300,2015,1223,46,75,883,6,1070,26,2106,58.07,228,658,No,Low,46.58,31.31,12818,62376,69700,21823,19531,10,756,307,39,39,619,98,1
42,003,0201.00,38300,2015,987,115,172,2642,8,573,119,3629,27.20,227,1744,No,Middle,31.09,119.48,41795,62376,69700,83278,74531,49,2064,138,8,409,1335,320,1
42,003,5626.00,38300,2015,949,101,18,1686,4,788,38,2635,36.02,628,1091,No,Moderate,17.54,71.38,32601,62376,69700,49752,44524,71,1525,1470,623,623,468,434,1
42,003,5611.00,38300,2015,811,26,2,39,3,778,2,850,95.41,203,354,No,Low,57.62,39.76,20815,62376,69700,27713,24803,71,547,515,157,157,197,193,0
42,003,1306.00,38300,2015,3106,111,16,63,18,2924,37,3169,98.01,819,1323,No,Low,44.05,41.72,22679,62376,69700,29079,26027,49,1624,1311,619,619,704,301,1
42,003,5614.00,38300,2015,3362,123,38,877,16,3095,90,4239,79.31,1030,2392,No,Moderate,18.38,55.47,26345,62376,69700,38663,34605,60,2764,1838,1089,1089,1303,372,0
42,003,5180.01,38300,2015,350,45,47,3041,3,218,37,3391,10.32,916,1614,No,Upper,9.50,136.11,61452,62376,69700,94869,84904,59,1791,1489,1297,1313,301,177,0
42,003,5190.00,38300,2015,583,34,80,2428,0,415,54,3011,19.36,971,1302,No,Upper,2.97,138.47,79100,62376,69700,96514,86378,52,1393,1356,1187,1219,83,91,0
42,003,5639.00,38300,2015,623,88,34,3304,6,443,52,3927,15.86,1165,1855,No,Middle,6.46,94.89,50495,62376,69700,66138,59189,62,2069,2037,1379,1379,476,214,0
42,003,5612.00,38300,2015,1255,41,8,78,17,1162,27,1333,94.15,349,634,No,Low,24.65,49.57,24944,62376,69700,34550,30924,71,1026,749,169,184,450,392,0
42,003,5615.00,38300,2015,2243,60,35,897,8,2095,45,3140,71.43,797,1449,No,Moderate,10.65,62.53,35130,62376,69700,43583,39007,54,1798,1200,640,793,656,349,0
42,003,5170.00,38300,2015,598,42,6,1282,5,519,26,1880,31.81,478,1004,No,Middle,24.58,93.34,30735,62376,69700,65058,58227,51,1074,777,513,513,491,70,0
42,003,1016.00,38300,2015,806,14,2,51,0,786,4,857,94.05,197,339,No,Low,45.29,28.87,24250,62376,69700,20122,18011,71,466,390,176,176,163,127,1
42,003,1917.00,38300,2015,396,77,46,3052,3,199,71,3448,11.48,982,1557,No,Moderate,17.11,71.75,40052,62376,69700,50010,44760,58,1669,1580,1164,1164,393,112,1
42,003,4734.01,38300,2015,376,70,176,3337,1,39,90,3713,10.13,951,1580,No,Upper,6.40,188.31,69470,62376,69700,131252,117462,71,1683,1204,907,946,634,103,0
42,003,4733.00,38300,2015,300,80,100,5202,5,50,65,5502,5.45,1536,2381,No,Upper,7.63,152.05,67350,62376,69700,105979,94844,61,2381,2089,1815,1825,556,0,0
42,003,4735.00,38300,2015,260,36,106,3420,0,19,99,3680,7.07,1034,1333,No,Upper,1.88,217.66,115039,62376,69700,151709,135769,66,1344,1268,1198,1226,107,11,0
42,003,4302.00,38300,2015,211,85,28,4456,1,59,38,4667,4.52,1227,2063,No,Upper,4.88,123.84,58144,62376,69700,86316,77250,63,2229,1781,1247,1312,751,166,0
42,003,0703.00,38300,2015,479,35,255,1718,1,124,64,2197,21.80,323,1161,No,Upper,13.26,217.80,57396,62376,69700,151807,135859,71,1358,823,367,457,704,197,1
42,003,2107.00,38300,2015,1799,50,14,331,9,1697,29,2130,84.46,460,841,No,Moderate,24.59,61.02,31103,62376,69700,42531,38065,61,1304,1111,417,417,424,463,1
42,003,4761.00,38300,2015,473,77,189,4561,1,134,72,5034,9.40,1159,2391,No,Middle,14.17,107.76,40599,62376,69700,75109,67219,54,2688,1753,1039,1058,1333,297,0
42,003,5236.00,38300,2015,1498,116,57,3347,1,1243,81,4845,30.92,1449,2189,No,Middle,8.21,90.43,49391,62376,69700,63030,56411,51,2252,1980,1827,1827,362,63,0
42,003,5235.01,38300,2015,2355,155,48,2303,10,2084,58,4658,50.56,1276,2004,No,Middle,11.52,100.03,48333,62376,69700,69721,62399,50,2053,1987,1599,1599,405,49,0
42,003,5232.00,38300,2015,2444,125,14,1478,8,2239,58,3922,62.32,1111,1660,No,Middle,11.08,105.54,53125,62376,69700,73561,65836,60,1883,1799,1307,1307,353,223,0
42,003,5234.00,38300,2015,1883,126,65,3084,10,1587,95,4967,37.91,1290,2249,No,Middle,7.60,113.59,41531,62376,69700,79172,70855,55,2432,2099,1628,1628,621,183,0
42,003,4890.01,38300,2015,247,47,58,4295,0,102,40,4542,5.44,1254,1959,No,Middle,5.36,115.50,52517,62376,69700,80504,72049,53,2045,1508,1433,1433,526,86,0
42,003,5263.02,38300,2015,464,86,88,4785,4,231,55,5249,8.84,1485,2126,No,Middle,3.07,108.43,65726,62376,69700,75576,67637,42,2206,1724,1335,1335,791,80,0
42,003,4741.02,38300,2015,256,43,131,3429,0,23,59,3685,6.95,1128,1316,No,Upper,1.80,186.72,115882,62376,69700,130144,116471,45,1363,1328,1237,1237,79,47,0
42,003,4742.03,38300,2015,433,45,306,4101,1,20,61,4534,9.55,1377,1496,No,Upper,2.50,180.78,110909,62376,69700,126004,112768,44,1583,1583,1436,1436,60,87,0
42,003,4742.02,38300,2015,376,43,233,4433,0,34,66,4809,7.82,1316,1802,No,Upper,2.38,209.23,98468,62376,69700,145833,130515,36,1864,1535,1398,1545,257,62,0
42,003,4736.01,38300,2015,305,42,173,3744,0,43,47,4049,7.53,1104,1525,No,Upper,4.01,228.45,111994,62376,69700,159230,142500,57,1564,1340,1241,1250,275,39,0
42,003,4736.02,38300,2015,408,38,283,4192,1,26,60,4600,8.87,1299,2075,No,Upper,1.40,166.28,68250,62376,69700,115897,103720,52,2127,1601,1539,1763,312,52,0
42,125,7542.00,38300,2015,367,74,21,2094,4,221,47,2461,14.91,616,1198,No,Middle,13.47,105.30,41875,62376,69700,73394,65682,70,1255,1031,721,738,460,57,0
42,125,7958.00,38300,2015,169,41,34,3615,4,61,29,3784,4.47,1139,1343,No,Upper,7.35,127.01,76125,62376,69700,88526,79226,17,1439,1366,1234,1242,101,96,0
42,125,7451.00,38300,2015,486,75,125,8078,5,174,107,8564,5.67,2286,3397,No,Upper,4.98,124.19,64856,62376,69700,86560,77465,25,3604,3452,2945,2959,438,207,0
42,125,7463.01,38300,2015,269,41,74,5186,2,43,109,5455,4.93,1483,1706,No,Upper,5.26,201.35,112181,62376,69700,140341,125597,30,1751,1709,1606,1618,88,45,0
42,125,7712.00,38300,2015,118,27,14,3352,4,37,36,3470,3.40,968,1467,No,Middle,10.68,95.74,45080,62376,69700,66731,59722,43,1612,1492,1215,1215,252,145,0
42,125,7421.00,38300,2015,356,69,9,5725,7,214,57,6081,5.85,1567,2368,No,Middle,2.91,109.73,55648,62376,69700,76482,68447,49,2562,2474,2096,2096,272,194,0
42,059,9705.01,99999,2015,1349,20,42,3046,3,1057,227,4395,30.69,527,863,No,Middle,13.64,115.71,30625,50163,55900,64682,58047,45,974,727,482,482,381,111,0
42,051,2624.00,38300,2015,153,29,20,3087,6,84,14,3240,4.72,981,1409,No,Middle,12.95,81.66,48555,62376,69700,56917,50938,53,1522,1338,952,952,457,113,0
42,051,2630.00,38300,2015,313,83,13,3137,7,180,30,3450,9.07,912,1563,No,Moderate,24.66,50.93,29049,62376,69700,35498,31771,58,1780,1554,1016,1016,547,217,0
42,129,8039.01,38300,2015,197,69,32,2973,4,65,27,3170,6.21,930,1732,No,Upper,11.97,123.71,49145,62376,69700,86226,77170,29,1773,1254,1020,1029,703,41,0
42,129,8043.00,38300,2015,136,56,6,2019,1,59,14,2155,6.31,613,1036,No,Middle,16.93,91.96,35000,62376,69700,64096,57361,71,1151,1090,572,572,464,115,0
42,129,8045.02,38300,2015,265,42,99,5471,7,69,48,5736,4.62,1553,2736,No,Upper,3.50,123.66,56346,62376,69700,86191,77137,40,2828,2280,1914,1942,794,92,0
42,129,8063.00,38300,2015,68,26,3,1914,2,23,14,1982,3.43,513,869,No,Middle,7.22,81.33,38229,62376,69700,56687,50733,71,1066,1002,563,563,306,197,0
42,063,9611.01,99999,2015,838,94,111,5642,7,489,137,6480,12.93,731,2251,No,Middle,57.53,83.02,15315,50163,55900,46408,41650,58,2609,1699,753,764,1487,358,0
42,021,0001.00,27780,2015,188,13,5,1046,2,136,32,1234,15.24,24,889,No,Middle,41.56,86.56,12396,50900,55600,48127,44063,36,1006,184,64,64,825,117,1
42,021,0134.00,27780,2015,730,99,5,1903,9,551,66,2633,27.73,674,1275,No,Moderate,29.80,66.92,23750,50900,55600,37208,34063,71,1745,1618,763,763,512,470,1
42,019,9110.00,38300,2015,150,52,29,6128,6,17,46,6278,2.39,1774,2610,No,Middle,8.28,100.54,49231,62376,69700,70076,62717,33,2722,2722,2272,2272,338,112,0
42,019,9111.00,38300,2015,86,23,37,4612,7,2,17,4698,1.83,1470,1940,No,Middle,8.19,93.40,50792,62376,69700,65100,58264,30,1985,1985,1640,1640,300,45,0
42,019,9121.02,38300,2015,157,35,53,2502,0,20,49,2659,5.90,734,1032,No,Middle,5.39,116.36,63482,62376,69700,81103,72586,36,1106,1106,982,982,50,74,0
42,019,9120.02,38300,2015,385,45,193,3883,3,49,95,4268,9.02,1009,1779,No,Upper,2.97,197.02,88875,62376,69700,137323,122898,21,2020,1574,1091,1091,688,241,0
42,019,9122.00,38300,2015,252,27,101,3047,1,45,78,3299,7.64,925,1312,No,Upper,4.75,133.99,75648,62376,69700,93391,83578,24,1419,1013,865,913,399,107,0
42,073,0006.00,99999,2015,267,52,1,1017,1,183,30,1284,20.79,425,514,No,Moderate,20.42,51.35,25179,50163,55900,28705,25759,71,567,567,406,406,108,53,0
42,085,0328.00,49660,2015,541,65,50,5407,3,329,94,5948,9.10,1525,1974,No,Middle,6.35,117.56,53370,52933,53700,63130,62232,29,2132,2098,1709,1709,265,158,0
42,085,0304.00,49660,2015,194,37,14,2496,4,98,41,2690,7.21,857,1140,No,Upper,10.20,129.43,57955,52933,53700,69504,68516,70,1239,1177,960,960,180,99,0
42,085,0332.00,49660,2015,1384,174,35,1995,15,1064,96,3379,40.96,605,1549,No,Moderate,44.26,51.86,15186,52933,53700,27849,27455,62,1913,1309,449,449,1100,364,0
42,085,0314.00,49660,2015,355,58,82,5044,7,160,48,5399,6.58,1697,2821,No,Middle,6.69,108.52,41099,52933,53700,58275,57448,48,2920,2227,1722,1752,1069,99,0
42,085,0317.00,49660,2015,120,30,18,2396,0,44,28,2516,4.77,780,993,No,Middle,0.28,118.86,56891,52933,53700,63828,62917,58,1094,981,794,794,199,101,0
42,005,9510.00,38300,2015,153,30,2,2838,3,86,32,2991,5.12,819,1484,No,Moderate,17.90,65.63,29239,62376,69700,45744,40938,71,1636,1444,769,786,698,152,0
42,039,1114.00,99999,2015,235,62,26,4545,5,87,55,4780,4.92,1400,2094,No,Middle,7.98,111.90,47256,50163,55900,62552,56136,48,2236,2016,1657,1657,437,142,0
42,123,9707.00,99999,2015,75,22,24,2546,5,13,11,2621,2.86,807,1187,No,Upper,5.82,133.50,50820,50163,55900,74627,66969,71,1229,1229,1058,1058,129,42,0
42,049,0122.02,21500,2015,577,105,68,5861,10,304,90,6438,8.96,1085,2480,No,Upper,28.61,136.92,29746,56144,62000,84890,76875,38,3126,2046,935,935,1545,646,0
42,049,0028.00,21500,2015,719,96,81,6743,10,360,172,7462,9.64,1372,2301,No,Middle,14.74,117.61,43418,56144,62000,72918,66032,53,2354,2204,1836,1836,465,53,1
42,049,0025.00,21500,2015,796,121,16,1712,6,518,135,2508,31.74,631,967,No,Moderate,15.07,76.71,31572,56144,62000,47560,43072,67,1034,1007,510,510,457,67,1
42,049,0103.04,21500,2015,124,21,35,4527,3,21,44,4651,2.67,1317,1692,No,Upper,3.25,152.17,78032,56144,62000,94345,85438,38,1757,1651,1505,1505,187,65,0
42,049,0109.02,21500,2015,218,53,34,4137,8,49,74,4355,5.01,1107,1699,No,Upper,7.00,126.01,57146,56144,62000,78126,70750,37,1918,1659,1258,1265,434,219,0
42,049,0109.04,21500,2015,298,43,165,4556,3,50,37,4854,6.14,1433,1570,No,Upper,1.16,201.74,110724,56144,62000,125079,113266,17,1667,1667,1518,1518,52,97,0
42,049,0003.00,21500,2015,1417,154,42,2797,8,903,310,4214,33.63,738,1515,No,Middle,28.27,94.59,35467,56144,62000,58646,53108,71,1800,1487,431,491,1024,285,1
42,013,1006.00,11020,2015,94,24,4,2459,5,36,25,2553,3.68,709,1056,No,Middle,7.57,105.95,51429,53166,54800,58061,56331,70,1181,1116,902,902,154,125,1
42,027,0115.01,44300,2015,521,75,247,2585,2,93,104,3106,16.77,845,1244,No,Middle,10.21,114.85,70709,65121,71300,81888,74792,17,1378,1202,902,920,324,134,0
42,027,0117.02,44300,2015,408,78,141,5024,12,93,84,5432,7.51,1504,2494,No,Upper,8.12,150.25,76754,65121,71300,107128,97845,25,2683,2376,1684,1731,763,189,0
42,027,0116.00,44300,2015,532,81,179,3557,4,120,148,4089,13.01,911,1431,No,Upper,4.12,126.93,70625,65121,71300,90501,82663,27,1519,1421,1178,1188,243,88,0
42,027,0122.00,44300,2015,1425,127,601,4755,2,316,379,6180,23.06,55,76,No,Unknown,22.33,0.00,20773,65121,71300,0,0,24,121,0,0,0,76,45,1
42,041,0113.03,25420,2015,686,93,390,6240,4,69,130,6926,9.90,2019,2650,No,Upper,2.52,159.96,98315,69389,71900,115011,110997,26,2664,2646,2598,2598,52,14,0
42,041,0119.02,25420,2015,776,127,103,5350,10,338,198,6126,12.67,1567,2419,No,Middle,1.93,102.02,59056,69389,71900,73352,70795,40,2468,2061,1571,1660,759,49,0
42,041,0124.00,25420,2015,821,153,178,6178,3,252,235,6999,11.73,1581,2879,No,Middle,7.80,118.31,63781,69389,71900,85065,82099,45,2990,2480,1893,1893,986,111,1
42,043,0247.00,25420,2015,250,63,26,5748,5,51,105,5998,4.17,1811,2574,No,Middle,4.24,107.92,63429,69389,71900,77594,74886,40,2738,2721,2224,2224,350,164,0
42,099,0303.01,25420,2015,202,55,13,4545,4,44,86,4747,4.26,1255,1937,No,Moderate,8.84,76.60,46750,69389,71900,55075,53155,50,2060,1722,1280,1280,657,123,0
